timestamp,state,detected,hand_x,hand_y,confidence,countdown_active,frame_number
2026-02-03 11:42:17.640,READY,False,,,0.000,False,1
2026-02-03 11:42:18.857,READY,False,,,0.000,False,6
2026-02-03 11:42:19.658,READY,False,,,0.000,False,11
2026-02-03 11:42:20.512,READY,False,,,0.000,False,16
2026-02-03 11:42:21.330,READY,False,,,0.000,False,21
2026-02-03 11:42:22.224,READY,False,,,0.000,False,26
2026-02-03 11:42:23.034,READY,False,,,0.000,False,31
2026-02-03 11:42:23.825,READY,False,,,0.000,False,36
2026-02-03 11:42:24.608,READY,False,,,0.000,False,41
2026-02-03 11:42:25.398,READY,False,,,0.000,False,46
2026-02-03 11:42:26.183,READY,False,,,0.000,False,51
2026-02-03 11:42:26.966,READY,False,,,0.000,False,56
2026-02-03 11:42:27.750,READY,False,,,0.000,False,61
2026-02-03 11:42:28.522,READY,False,,,0.000,False,66
2026-02-03 11:42:29.298,READY,True,,,1.000,False,71
2026-02-03 11:42:49.427,TAKE_PICTURE,False,,,0.000,False,182
2026-02-03 11:42:50.500,TAKE_PICTURE,False,,,0.000,False,187
2026-02-03 11:42:51.629,TAKE_PICTURE,False,,,0.000,False,192
2026-02-03 11:42:52.706,TAKE_PICTURE,False,,,0.000,False,197
2026-02-03 11:42:53.781,TAKE_PICTURE,False,,,0.000,False,202
2026-02-03 11:42:54.860,TAKE_PICTURE,False,,,0.000,False,207
2026-02-03 11:42:55.913,TAKE_PICTURE,False,,,0.000,False,212
2026-02-03 11:42:56.979,TAKE_PICTURE,False,,,0.000,False,217
2026-02-03 11:42:58.029,TAKE_PICTURE,False,,,0.000,False,222
2026-02-03 11:42:59.093,TAKE_PICTURE,False,,,0.000,False,227
2026-02-03 11:43:00.177,TAKE_PICTURE,True,,,1.000,False,232
2026-02-03 11:43:15.698,TAKE_PICTURE,True,,,1.000,False,313
2026-02-03 11:43:30.645,TAKE_PICTURE,True,,,1.000,False,394
2026-02-03 11:44:31.238,READY,False,,,0.000,False,741
2026-02-03 11:44:32.043,READY,False,,,0.000,False,746
2026-02-03 11:44:32.830,READY,False,,,0.000,False,751
2026-02-03 11:44:33.619,READY,False,,,0.000,False,756
2026-02-03 11:44:34.401,READY,False,,,0.000,False,761
2026-02-03 11:44:35.189,READY,False,,,0.000,False,766
2026-02-03 11:44:35.968,READY,False,,,0.000,False,771
2026-02-03 11:44:36.746,READY,False,,,0.000,False,776
2026-02-03 11:44:37.524,READY,False,,,0.000,False,781
2026-02-03 11:44:38.303,READY,False,,,0.000,False,786
2026-02-03 11:44:39.071,READY,False,,,0.000,False,791
2026-02-03 11:44:39.844,READY,False,,,0.000,False,796
2026-02-03 11:44:40.631,READY,False,,,0.000,False,801
2026-02-03 11:44:41.407,READY,False,,,0.000,False,806
2026-02-03 11:44:42.179,READY,False,,,0.000,False,811
2026-02-03 11:44:42.957,READY,False,,,0.000,False,816
2026-02-03 11:44:43.726,READY,False,,,0.000,False,821
2026-02-03 11:44:44.496,READY,False,,,0.000,False,826
2026-02-03 11:44:45.264,READY,False,,,0.000,False,831
2026-02-03 11:44:46.031,READY,False,,,0.000,False,836
2026-02-03 11:44:46.812,READY,False,,,0.000,False,841
2026-02-03 11:44:47.585,READY,False,,,0.000,False,846
2026-02-03 11:44:48.373,READY,False,,,0.000,False,851
2026-02-03 11:44:49.149,READY,False,,,0.000,False,856
2026-02-03 11:44:49.920,READY,False,,,0.000,False,861
2026-02-03 11:44:50.677,READY,False,,,0.000,False,866
2026-02-03 11:44:51.444,READY,False,,,0.000,False,871
2026-02-03 11:44:52.213,READY,False,,,0.000,False,876
2026-02-03 11:44:52.989,READY,False,,,0.000,False,881
2026-02-03 11:44:53.773,READY,False,,,0.000,False,886
2026-02-03 11:44:54.546,READY,False,,,0.000,False,891
2026-02-03 11:44:55.309,READY,False,,,0.000,False,896
2026-02-03 11:44:56.081,READY,False,,,0.000,False,901
2026-02-03 11:44:56.862,READY,False,,,0.000,False,906
2026-02-03 11:44:57.651,READY,False,,,0.000,False,911
2026-02-03 11:44:58.452,READY,False,,,0.000,False,916
2026-02-03 11:44:59.247,READY,False,,,0.000,False,921
2026-02-03 11:45:00.048,READY,False,,,0.000,False,926
2026-02-03 11:45:00.875,READY,False,,,0.000,False,931
2026-02-03 11:45:01.691,READY,False,,,0.000,False,936
2026-02-03 11:45:02.487,READY,False,,,0.000,False,941
2026-02-03 11:45:03.275,READY,False,,,0.000,False,946
2026-02-03 11:45:04.075,READY,False,,,0.000,False,951
2026-02-03 11:45:04.886,READY,False,,,0.000,False,956
2026-02-03 11:45:05.685,READY,False,,,0.000,False,961
2026-02-03 11:45:06.486,READY,False,,,0.000,False,966
2026-02-03 11:45:07.270,READY,False,,,0.000,False,971
2026-02-03 11:45:08.066,READY,False,,,0.000,False,976
2026-02-03 11:45:08.853,READY,False,,,0.000,False,981
2026-02-03 11:45:09.655,READY,False,,,0.000,False,986
2026-02-03 11:45:10.481,READY,False,,,0.000,False,991
2026-02-03 11:45:11.323,READY,False,,,0.000,False,996
2026-02-03 11:45:12.105,READY,False,,,0.000,False,1001
2026-02-03 11:45:13.006,READY,False,,,0.000,False,1006
2026-02-03 11:45:13.781,READY,False,,,0.000,False,1011
2026-02-03 11:45:14.604,READY,False,,,0.000,False,1016
2026-02-03 11:45:15.418,READY,False,,,0.000,False,1021
2026-02-03 11:45:16.248,READY,False,,,0.000,False,1026
2026-02-03 11:45:17.064,READY,False,,,0.000,False,1031
2026-02-03 11:45:17.886,READY,False,,,0.000,False,1036
2026-02-03 11:45:18.703,READY,False,,,0.000,False,1041
2026-02-03 11:45:19.504,READY,False,,,0.000,False,1046
2026-02-03 11:45:20.273,READY,False,,,0.000,False,1051
2026-02-03 11:45:21.096,READY,False,,,0.000,False,1056
2026-02-03 11:45:21.910,READY,False,,,0.000,False,1061
2026-02-03 11:45:22.690,READY,False,,,0.000,False,1066
2026-02-03 11:45:23.470,READY,False,,,0.000,False,1071
2026-02-03 11:45:24.236,READY,False,,,0.000,False,1076
2026-02-03 11:45:25.044,READY,False,,,0.000,False,1081
2026-02-03 11:45:25.822,READY,False,,,0.000,False,1086
2026-02-03 11:45:26.593,READY,False,,,0.000,False,1091
2026-02-03 11:45:27.384,READY,False,,,0.000,False,1096
2026-02-03 11:45:28.232,READY,False,,,0.000,False,1101
2026-02-03 11:45:29.001,READY,False,,,0.000,False,1106
2026-02-03 11:45:29.772,READY,False,,,0.000,False,1111
2026-02-03 11:45:30.536,READY,False,,,0.000,False,1116
