timestamp,fps,frame_time_ms,state,cap_read_ms,process_state_ms,draw_ui_ms,imshow_ms,memory_mb
2026-02-03 13:20:02.607,8.59,116.41,READY,2.95,1.85,108.66,0.60,230.93
2026-02-03 13:20:02.838,4.43,225.91,READY,1.89,116.14,104.33,0.59,231.06
2026-02-03 13:20:02.970,8.04,124.43,READY,3.27,1.86,115.21,0.63,231.06
2026-02-03 13:20:03.090,8.66,115.49,READY,2.62,0.62,109.25,0.60,231.06
2026-02-03 13:20:03.211,8.62,116.02,READY,2.65,1.54,108.14,0.61,231.06
2026-02-03 13:20:03.332,8.65,115.56,READY,2.55,1.51,107.78,0.61,231.06
2026-02-03 13:20:03.562,4.43,225.74,READY,2.21,115.14,104.70,0.62,231.06
2026-02-03 13:20:03.689,8.21,121.79,READY,2.58,0.93,115.36,0.74,231.06
2026-02-03 13:20:03.813,8.43,118.65,READY,2.76,1.79,110.63,0.63,231.06
2026-02-03 13:20:03.934,8.63,115.85,READY,2.52,1.80,107.82,0.59,231.06
2026-02-03 13:20:04.055,8.62,116.06,READY,2.56,1.76,107.95,0.61,231.06
2026-02-03 13:20:04.285,4.44,225.45,READY,6.09,110.51,104.83,0.60,231.06
2026-02-03 13:20:04.418,8.01,124.79,READY,3.27,1.89,115.50,0.66,231.06
2026-02-03 13:20:04.539,8.57,116.72,READY,2.56,1.63,108.63,0.60,231.06
2026-02-03 13:20:04.659,8.70,114.97,READY,2.61,0.62,108.87,0.65,231.06
2026-02-03 13:20:04.780,8.63,115.82,READY,2.59,0.78,109.54,0.62,231.06
2026-02-03 13:20:05.013,4.37,228.60,READY,12.20,108.16,104.92,0.60,231.06
2026-02-03 13:20:05.154,7.51,133.11,READY,3.59,2.05,123.76,0.54,231.06
2026-02-03 13:20:05.287,7.81,127.98,READY,2.72,1.48,118.84,0.57,231.06
2026-02-03 13:20:05.413,8.22,121.60,READY,2.89,1.62,113.13,0.56,231.06
2026-02-03 13:20:05.541,8.13,123.01,READY,2.75,1.48,114.90,0.55,231.06
2026-02-03 13:20:05.778,4.31,231.95,READY,2.90,117.38,107.68,0.67,231.06
2026-02-03 13:20:05.918,7.54,132.54,READY,3.25,1.61,124.64,0.63,231.06
2026-02-03 13:20:06.051,7.85,127.46,READY,2.48,1.50,119.45,0.61,231.06
2026-02-03 13:20:06.176,8.28,120.76,READY,2.70,1.45,112.71,0.58,231.06
2026-02-03 13:20:06.303,8.24,121.36,READY,2.90,1.28,113.08,0.60,231.06
2026-02-03 13:20:06.540,4.31,232.19,READY,2.99,116.74,108.83,0.60,231.62
2026-02-03 13:20:06.679,7.58,131.93,READY,2.59,1.28,124.45,0.62,231.62
2026-02-03 13:20:06.801,8.49,117.78,READY,2.61,1.58,109.89,0.58,231.62
2026-02-03 13:20:06.923,8.58,116.57,READY,2.62,1.41,108.34,0.56,231.71
2026-02-03 13:20:07.046,8.43,118.59,READY,6.04,2.01,106.69,0.61,231.71
2026-02-03 13:20:07.284,4.29,233.02,READY,14.20,111.53,104.64,0.56,231.71
2026-02-03 13:20:07.414,8.11,123.31,READY,2.95,1.59,115.27,0.55,231.71
2026-02-03 13:20:07.536,8.57,116.64,READY,3.12,0.76,109.69,0.61,231.71
2026-02-03 13:20:07.660,8.38,119.35,READY,2.79,1.34,111.26,0.60,231.71
2026-02-03 13:20:07.782,8.59,116.48,READY,2.58,1.37,108.66,0.58,231.71
2026-02-03 13:20:07.962,5.69,175.68,PRE_ADJUST,11.00,110.08,51.02,0.65,231.71
2026-02-03 13:20:08.175,4.97,201.40,PRE_ADJUST,5.15,0.11,192.37,0.61,231.77
2026-02-03 13:20:08.379,5.08,197.03,PRE_ADJUST,2.79,0.09,191.41,0.61,231.77
2026-02-03 13:20:08.581,5.13,194.82,PRE_ADJUST,2.36,0.16,189.39,0.69,231.77
2026-02-03 13:20:08.788,5.04,198.55,PRE_ADJUST,3.03,0.07,192.20,0.62,231.77
2026-02-03 13:20:08.998,4.93,202.80,PRE_ADJUST,2.78,0.07,196.70,0.67,231.77
2026-02-03 13:20:09.202,5.04,198.39,PRE_ADJUST,2.38,0.09,193.19,0.60,231.77
2026-02-03 13:20:09.425,4.66,214.71,PRE_ADJUST,1.62,0.18,204.68,0.52,231.77
2026-02-03 13:20:09.635,4.92,203.16,PRE_ADJUST,2.10,0.07,196.02,1.28,231.77
2026-02-03 13:20:09.847,4.90,204.12,PRE_ADJUST,1.84,0.06,199.10,0.61,231.77
2026-02-03 13:20:10.049,5.07,197.06,PRE_ADJUST,1.23,0.10,192.00,0.59,231.77
2026-02-03 13:20:10.245,5.23,191.17,PRE_ADJUST,2.24,0.08,185.37,0.63,231.77
2026-02-03 13:20:10.442,5.27,189.72,PRE_ADJUST,2.39,0.10,184.39,0.58,231.77
2026-02-03 13:20:10.652,4.93,202.70,PRE_ADJUST,2.63,0.06,197.23,0.61,231.77
2026-02-03 13:20:10.862,4.94,202.26,PRE_ADJUST,2.93,0.08,195.38,0.66,231.77
2026-02-03 13:20:11.064,5.05,198.01,PRE_ADJUST,1.28,0.10,193.07,0.59,231.77
2026-02-03 13:20:11.267,5.12,195.27,PRE_ADJUST,2.61,0.12,189.12,0.67,231.77
2026-02-03 13:20:11.478,4.93,202.82,PRE_ADJUST,3.95,0.09,194.05,0.62,231.77
2026-02-03 13:20:11.681,5.10,196.09,PRE_ADJUST,2.06,0.06,190.75,0.62,231.77
2026-02-03 13:20:11.889,4.99,200.35,PRE_ADJUST,2.01,0.10,194.98,0.60,231.77
2026-02-03 13:20:12.092,5.11,195.79,PRE_ADJUST,1.75,0.06,191.14,0.58,231.77
2026-02-03 13:20:12.291,5.23,191.34,PRE_ADJUST,1.72,0.09,186.61,0.66,231.77
2026-02-03 13:20:12.495,5.07,197.26,PRE_ADJUST,1.83,0.08,192.40,0.63,231.77
2026-02-03 13:20:12.701,5.04,198.47,PRE_ADJUST,3.20,0.10,191.81,0.58,231.77
2026-02-03 13:20:12.906,5.07,197.10,PRE_ADJUST,3.06,0.15,189.20,0.61,231.77
2026-02-03 13:20:13.111,5.06,197.64,PRE_ADJUST,2.56,0.06,192.29,0.61,231.77
2026-02-03 13:20:13.310,5.21,191.92,PRE_ADJUST,2.64,0.07,186.32,0.57,231.77
2026-02-03 13:20:13.512,5.13,195.03,PRE_ADJUST,2.58,0.06,189.55,0.57,231.77
2026-02-03 13:20:13.714,5.17,193.40,PRE_ADJUST,1.44,0.09,188.66,0.62,231.77
2026-02-03 13:20:13.921,5.02,199.03,PRE_ADJUST,2.78,0.12,193.35,0.61,231.77
2026-02-03 13:20:13.990,16.11,62.08,ADJUST,2.69,0.46,55.05,0.64,231.77
2026-02-03 13:20:14.305,3.31,302.29,ADJUST,3.19,111.16,183.55,0.60,232.02
2026-02-03 13:20:14.542,4.39,227.66,ADJUST,3.23,3.72,214.25,0.75,231.91
2026-02-03 13:20:14.746,5.04,198.28,ADJUST,5.88,2.79,185.73,0.63,231.91
2026-02-03 13:20:14.942,5.22,191.60,ADJUST,1.94,1.48,184.96,0.59,231.91
2026-02-03 13:20:15.135,5.31,188.16,ADJUST,1.30,1.67,182.18,0.60,231.91
2026-02-03 13:20:15.444,3.29,303.91,ADJUST,1.25,116.74,182.45,0.52,231.91
2026-02-03 13:20:15.656,4.88,205.04,ADJUST,1.54,1.85,196.30,0.55,231.91
2026-02-03 13:20:15.854,5.18,193.24,ADJUST,1.32,2.43,185.19,0.61,231.91
2026-02-03 13:20:16.050,5.23,191.07,ADJUST,1.25,1.42,184.61,0.62,231.91
2026-02-03 13:20:16.247,5.21,191.78,ADJUST,1.25,2.45,184.18,0.56,231.91
2026-02-03 13:20:16.552,3.33,300.11,ADJUST,1.30,115.30,179.68,0.55,231.91
2026-02-03 13:20:16.758,5.04,198.58,ADJUST,1.46,1.62,192.10,0.56,231.91
2026-02-03 13:20:16.955,5.20,192.24,ADJUST,1.22,1.71,185.63,0.59,231.91
2026-02-03 13:20:17.149,5.28,189.56,ADJUST,1.32,0.87,184.00,0.58,231.91
2026-02-03 13:20:17.343,5.29,188.88,ADJUST,1.21,1.25,182.90,0.60,231.91
2026-02-03 13:20:17.645,3.37,296.92,ADJUST,1.31,112.46,179.56,0.62,231.91
2026-02-03 13:20:17.853,4.98,200.88,ADJUST,2.76,2.03,192.42,0.57,231.91
2026-02-03 13:20:18.050,5.22,191.68,ADJUST,1.24,1.77,185.67,0.54,231.91
2026-02-03 13:20:18.245,5.24,190.68,ADJUST,1.22,1.81,184.81,0.57,231.91
2026-02-03 13:20:18.441,5.24,190.94,ADJUST,1.22,1.84,184.67,0.64,231.91
2026-02-03 13:20:18.743,3.37,296.92,ADJUST,1.27,113.07,179.52,0.60,231.91
2026-02-03 13:20:18.951,4.97,201.26,ADJUST,2.55,2.15,193.32,0.55,231.91
2026-02-03 13:20:19.148,5.22,191.70,ADJUST,1.35,1.83,185.39,0.54,231.91
2026-02-03 13:20:19.343,5.24,190.78,ADJUST,1.23,1.80,184.68,0.56,231.91
2026-02-03 13:20:19.539,5.23,191.14,ADJUST,1.30,1.21,185.36,0.55,231.91
2026-02-03 13:20:19.843,3.35,298.47,ADJUST,1.29,112.46,181.63,0.67,231.91
2026-02-03 13:20:20.053,4.94,202.57,ADJUST,2.73,1.79,194.13,0.56,231.91
2026-02-03 13:20:20.255,5.06,197.49,ADJUST,1.48,1.96,190.00,1.32,231.91
2026-02-03 13:20:20.452,5.20,192.48,ADJUST,1.46,1.85,185.91,0.57,231.91
2026-02-03 13:20:20.659,4.96,201.74,ADJUST,2.61,1.85,192.92,0.55,231.91
2026-02-03 13:20:20.967,3.32,301.16,ADJUST,3.05,111.26,183.08,0.52,231.91
2026-02-03 13:20:21.171,5.03,198.99,ADJUST,1.27,1.00,193.04,0.55,231.91
2026-02-03 13:20:21.368,5.19,192.51,ADJUST,1.24,1.92,185.89,0.52,231.91
2026-02-03 13:20:21.564,5.24,190.72,ADJUST,1.34,1.51,184.40,0.57,231.91
2026-02-03 13:20:21.762,5.18,193.21,ADJUST,1.30,1.69,186.60,0.58,231.91
2026-02-03 13:20:22.070,3.30,303.27,ADJUST,1.22,114.35,184.01,0.64,231.91
2026-02-03 13:20:22.275,5.00,199.84,ADJUST,1.25,1.91,193.93,0.59,231.91
2026-02-03 13:20:22.476,5.09,196.50,ADJUST,1.46,2.16,188.16,0.54,231.91
2026-02-03 13:20:22.674,5.18,193.00,ADJUST,1.36,1.49,186.98,0.62,231.91
2026-02-03 13:20:22.870,5.24,190.69,ADJUST,1.21,1.47,184.77,0.57,231.91
2026-02-03 13:20:23.154,3.58,279.14,ADJUST,1.31,114.62,160.66,0.57,231.91
2026-02-03 13:20:23.340,5.56,180.00,ADJUST,1.35,3.04,172.83,0.56,231.91
2026-02-03 13:20:23.517,5.87,170.33,ADJUST,1.44,0.91,165.39,0.62,231.91
2026-02-03 13:20:23.692,5.86,170.67,ADJUST,1.32,0.85,165.44,0.52,231.91
2026-02-03 13:20:23.866,5.94,168.34,ADJUST,1.54,0.91,163.27,0.60,231.91
2026-02-03 13:20:24.151,3.57,280.22,ADJUST,1.89,113.17,161.88,0.56,231.91
2026-02-03 13:20:24.339,5.51,181.51,ADJUST,2.55,2.10,173.66,0.76,231.91
2026-02-03 13:20:24.516,5.85,171.05,ADJUST,1.35,1.12,165.16,0.62,231.91
2026-02-03 13:20:24.692,5.86,170.64,ADJUST,1.52,0.96,164.82,0.58,231.91
2026-02-03 13:20:24.868,5.83,171.66,ADJUST,1.31,0.93,166.17,0.56,231.91
2026-02-03 13:20:25.089,4.64,215.67,ADJUST,1.41,113.31,97.66,0.57,231.91
2026-02-03 13:20:25.215,8.50,117.65,ADJUST,3.35,2.54,107.94,0.68,231.91
2026-02-03 13:20:25.329,9.19,108.78,ADJUST,2.59,1.44,101.53,0.56,231.91
2026-02-03 13:20:25.448,9.08,110.13,ADJUST,2.72,2.05,102.10,0.56,231.91
2026-02-03 13:20:25.568,8.69,115.02,ADJUST,14.38,0.91,97.09,0.56,231.91
2026-02-03 13:20:25.792,4.57,218.73,ADJUST,2.49,113.65,98.98,0.55,231.91
2026-02-03 13:20:25.916,8.62,116.00,ADJUST,2.80,2.39,107.24,0.56,231.91
2026-02-03 13:20:26.030,9.12,109.70,ADJUST,2.54,2.23,102.11,0.67,231.91
2026-02-03 13:20:26.148,8.84,113.12,ADJUST,2.56,1.09,106.57,0.58,231.91
2026-02-03 13:20:26.271,8.50,117.66,ADJUST,2.74,2.16,109.44,0.59,232.02
2026-02-03 13:20:26.501,4.45,224.59,ADJUST,2.69,115.40,103.47,0.52,232.02
2026-02-03 13:20:26.635,7.96,125.66,ADJUST,4.21,1.85,115.56,0.72,232.02
2026-02-03 13:20:26.759,8.44,118.44,ADJUST,3.20,1.80,109.01,0.56,232.02
2026-02-03 13:20:26.880,8.65,115.55,ADJUST,2.58,1.85,106.98,0.54,232.02
2026-02-03 13:20:26.999,8.79,113.75,ADJUST,2.77,1.66,105.37,0.61,232.02
2026-02-03 13:20:27.220,4.60,217.26,ADJUST,1.85,112.99,99.62,0.51,232.02
2026-02-03 13:20:27.345,8.62,116.00,ADJUST,2.86,2.64,107.64,0.56,232.02
2026-02-03 13:20:27.462,8.94,111.90,ADJUST,2.66,1.50,104.55,0.55,232.02
2026-02-03 13:20:27.576,9.17,109.02,ADJUST,2.87,2.31,100.02,0.56,232.02
2026-02-03 13:20:27.690,9.20,108.65,ADJUST,2.82,2.39,100.44,0.56,232.02
2026-02-03 13:20:27.914,4.56,219.32,ADJUST,2.57,115.42,98.41,0.57,232.02
2026-02-03 13:20:28.037,8.72,114.65,ADJUST,3.24,2.58,105.00,0.53,232.02
2026-02-03 13:20:28.152,9.10,109.93,ADJUST,2.63,2.52,101.19,0.56,232.02
2026-02-03 13:20:28.265,9.27,107.88,ADJUST,2.46,2.05,99.89,0.61,232.02
2026-02-03 13:20:28.377,9.31,107.46,ADJUST,2.68,1.87,99.36,0.52,232.02
2026-02-03 13:20:28.608,4.42,226.43,TAKE_PICTURE,21.57,113.68,88.39,0.54,232.02
2026-02-03 13:20:28.800,5.44,183.89,TAKE_PICTURE,2.84,3.00,174.23,0.57,232.02
2026-02-03 13:20:28.990,5.47,182.83,TAKE_PICTURE,1.53,2.81,174.96,0.57,232.02
2026-02-03 13:20:29.181,5.43,184.30,TAKE_PICTURE,2.53,2.61,176.33,0.56,232.02
2026-02-03 13:20:29.374,5.39,185.48,TAKE_PICTURE,2.56,2.08,176.54,0.59,232.02
2026-02-03 13:20:29.671,3.45,289.44,TAKE_PICTURE,2.61,116.39,166.32,0.59,232.02
2026-02-03 13:20:29.862,5.45,183.63,TAKE_PICTURE,2.68,1.49,175.49,0.63,232.02
2026-02-03 13:20:30.044,5.64,177.25,TAKE_PICTURE,3.59,1.77,168.33,0.58,232.02
2026-02-03 13:20:30.223,5.74,174.10,TAKE_PICTURE,1.37,1.12,168.65,0.52,232.02
2026-02-03 13:20:30.401,5.78,173.10,TAKE_PICTURE,1.31,1.13,167.28,0.55,232.02
2026-02-03 13:20:30.693,3.48,287.27,TAKE_PICTURE,1.24,118.97,163.69,0.52,232.02
2026-02-03 13:20:30.889,5.31,188.34,TAKE_PICTURE,2.47,0.57,182.44,0.53,232.02
2026-02-03 13:20:31.066,5.80,172.52,TAKE_PICTURE,1.39,1.67,166.02,0.58,232.02
2026-02-03 13:20:31.241,5.89,169.69,TAKE_PICTURE,1.24,0.90,164.15,0.55,232.02
2026-02-03 13:20:31.419,5.78,172.87,TAKE_PICTURE,1.34,1.08,167.12,0.65,232.02
2026-02-03 13:20:31.712,3.47,288.37,TAKE_PICTURE,1.27,117.91,166.18,0.58,232.02
2026-02-03 13:20:31.897,5.55,180.08,TAKE_PICTURE,1.24,1.03,174.55,0.59,232.02
2026-02-03 13:20:32.073,5.83,171.54,TAKE_PICTURE,1.33,0.83,165.91,0.58,232.02
2026-02-03 13:20:32.254,5.68,176.15,TAKE_PICTURE,1.35,1.63,169.61,0.57,232.02
2026-02-03 13:20:32.433,5.74,174.22,TAKE_PICTURE,1.21,0.89,168.54,0.57,232.02
2026-02-03 13:20:32.718,3.57,280.05,TAKE_PICTURE,1.28,112.55,162.73,0.56,232.02
2026-02-03 13:20:32.911,5.40,185.23,TAKE_PICTURE,2.69,1.24,177.19,0.60,232.02
2026-02-03 13:20:33.090,5.74,174.33,TAKE_PICTURE,1.34,1.24,168.99,0.55,232.02
2026-02-03 13:20:33.269,5.74,174.24,TAKE_PICTURE,1.29,1.36,167.89,0.55,232.02
2026-02-03 13:20:33.448,5.75,173.90,TAKE_PICTURE,1.39,1.30,167.65,0.55,232.02
2026-02-03 13:20:33.735,3.54,282.10,TAKE_PICTURE,1.26,113.38,163.87,0.60,232.02
2026-02-03 13:20:33.925,5.46,183.13,TAKE_PICTURE,2.92,1.65,175.73,0.62,232.02
2026-02-03 13:20:34.107,5.65,176.99,TAKE_PICTURE,1.40,1.70,168.79,0.52,232.02
2026-02-03 13:20:34.287,5.71,175.06,TAKE_PICTURE,1.43,1.58,167.27,0.98,232.02
2026-02-03 13:20:34.472,5.54,180.54,TAKE_PICTURE,3.51,1.31,171.08,0.54,232.02
2026-02-03 13:20:34.763,3.50,285.68,TAKE_PICTURE,1.33,118.29,162.91,0.79,232.14
2026-02-03 13:20:34.951,5.52,181.23,TAKE_PICTURE,2.69,0.65,174.84,0.58,232.14
2026-02-03 13:20:35.130,5.76,173.52,TAKE_PICTURE,1.33,0.67,168.13,0.58,232.14
2026-02-03 13:20:35.305,5.87,170.40,TAKE_PICTURE,1.25,1.35,164.85,0.53,232.14
2026-02-03 13:20:35.481,5.85,170.97,TAKE_PICTURE,1.33,0.64,165.83,0.55,232.14
2026-02-03 13:20:35.862,2.65,376.70,TAKE_PICTURE,1.30,211.73,160.47,0.58,232.14
2026-02-03 13:20:36.050,5.54,180.49,TAKE_PICTURE,2.48,0.61,173.90,0.57,232.14
2026-02-03 13:20:36.227,5.80,172.43,TAKE_PICTURE,1.45,0.71,166.89,0.62,232.14
2026-02-03 13:20:36.403,5.85,171.06,TAKE_PICTURE,1.21,1.32,165.37,0.58,232.14
2026-02-03 13:20:36.579,5.86,170.70,TAKE_PICTURE,1.21,0.69,165.46,0.55,232.14
2026-02-03 13:20:36.870,3.49,286.36,TAKE_PICTURE,1.31,112.84,169.21,0.56,232.14
2026-02-03 13:20:37.093,4.81,207.85,TAKE_PICTURE,5.22,1.42,196.77,0.78,232.14
2026-02-03 13:20:37.316,4.86,205.71,TAKE_PICTURE,3.07,1.24,197.20,1.20,232.14
2026-02-03 13:20:37.516,5.36,186.64,TAKE_PICTURE,1.63,0.56,180.39,1.25,232.14
2026-02-03 13:20:37.706,5.65,176.92,TAKE_PICTURE,2.16,0.57,171.65,0.54,232.14
2026-02-03 13:20:38.007,3.54,282.35,TAKE_PICTURE,3.86,112.47,162.46,0.62,232.14
