timestamp,state,detected,hand_x,hand_y,confidence,countdown_active,frame_number
2026-02-03 13:19:56.327,READY,False,,,0.000,False,1
2026-02-03 13:19:57.511,READY,False,,,0.000,False,6
2026-02-03 13:19:58.249,READY,False,,,0.000,False,11
2026-02-03 13:19:58.989,READY,False,,,0.000,False,16
2026-02-03 13:19:59.727,READY,False,,,0.000,False,21
2026-02-03 13:20:00.445,READY,False,,,0.000,False,26
2026-02-03 13:20:01.179,READY,False,,,0.000,False,31
2026-02-03 13:20:02.012,READY,False,,,0.000,False,36
2026-02-03 13:20:02.731,READY,False,,,0.000,False,41
2026-02-03 13:20:03.456,READY,False,,,0.000,False,46
2026-02-03 13:20:04.178,READY,False,,,0.000,False,51
2026-02-03 13:20:04.906,READY,False,,,0.000,False,56
2026-02-03 13:20:05.669,READY,False,,,0.000,False,61
2026-02-03 13:20:06.429,READY,False,,,0.000,False,66
2026-02-03 13:20:07.178,READY,False,,,0.000,False,71
2026-02-03 13:20:07.909,READY,True,,,1.000,False,76
2026-02-03 13:20:29.503,TAKE_PICTURE,False,,,0.000,False,187
2026-02-03 13:20:30.526,TAKE_PICTURE,False,,,0.000,False,192
2026-02-03 13:20:31.544,TAKE_PICTURE,False,,,0.000,False,197
2026-02-03 13:20:32.553,TAKE_PICTURE,False,,,0.000,False,202
2026-02-03 13:20:33.569,TAKE_PICTURE,False,,,0.000,False,207
2026-02-03 13:20:34.598,TAKE_PICTURE,False,,,0.000,False,212
2026-02-03 13:20:35.700,TAKE_PICTURE,False,,,0.000,False,217
2026-02-03 13:20:36.699,TAKE_PICTURE,False,,,0.000,False,222
2026-02-03 13:20:37.842,TAKE_PICTURE,False,,,0.000,False,227
