timestamp,fps,frame_time_ms,state,cap_read_ms,process_state_ms,draw_ui_ms,imshow_ms,memory_mb
2026-02-03 13:22:56.146,7.97,125.41,READY,3.37,1.97,116.09,0.61,231.91
2026-02-03 13:22:56.269,8.43,118.67,READY,2.70,1.48,110.70,0.58,231.91
2026-02-03 13:22:56.391,8.52,117.39,READY,2.30,1.77,109.60,0.66,231.91
2026-02-03 13:22:56.512,8.61,116.21,READY,2.66,1.38,108.36,0.62,231.91
2026-02-03 13:22:56.753,4.25,235.37,READY,2.74,119.26,109.80,0.58,231.91
2026-02-03 13:22:56.877,8.47,118.08,READY,2.81,2.03,109.21,0.84,231.91
2026-02-03 13:22:57.013,7.65,130.70,READY,3.21,1.49,122.07,0.59,231.91
2026-02-03 13:22:57.139,8.25,121.21,READY,3.83,2.65,110.17,0.58,231.91
2026-02-03 13:22:57.263,8.39,119.19,READY,3.13,1.41,110.72,0.60,231.91
2026-02-03 13:22:57.497,4.37,228.72,READY,2.95,115.56,106.23,0.78,231.91
2026-02-03 13:22:57.624,8.18,122.21,READY,4.56,2.01,111.74,0.61,231.91
2026-02-03 13:22:57.751,8.24,121.35,READY,3.47,0.79,113.92,0.60,231.91
2026-02-03 13:22:57.874,8.46,118.27,READY,2.88,1.54,110.86,0.59,231.91
2026-02-03 13:22:57.997,8.46,118.26,READY,2.94,1.29,110.22,0.57,231.91
2026-02-03 13:22:58.232,4.34,230.63,READY,4.82,112.87,108.93,0.60,231.91
2026-02-03 13:22:58.375,7.56,132.22,READY,4.43,1.25,122.00,0.73,231.91
2026-02-03 13:22:58.496,8.58,116.49,READY,2.39,0.63,110.16,0.82,231.91
2026-02-03 13:22:58.624,8.12,123.16,READY,13.51,0.65,105.51,0.61,231.91
2026-02-03 13:22:58.756,7.86,127.25,READY,16.10,0.63,106.56,0.58,231.91
2026-02-03 13:22:58.995,4.28,233.74,READY,2.75,121.25,106.94,0.58,231.91
2026-02-03 13:22:59.128,7.97,125.48,READY,2.90,2.08,116.86,0.63,231.91
2026-02-03 13:22:59.249,8.65,115.58,READY,1.62,1.20,109.37,0.60,231.91
2026-02-03 13:22:59.372,8.47,118.04,READY,3.65,1.08,109.19,0.64,231.91
2026-02-03 13:22:59.495,8.48,117.88,READY,4.50,1.98,107.68,0.59,231.91
2026-02-03 13:22:59.740,4.16,240.50,READY,13.81,116.43,107.44,0.56,231.91
2026-02-03 13:22:59.867,8.40,119.00,READY,3.25,2.11,110.01,0.61,231.91
2026-02-03 13:22:59.998,7.94,125.99,READY,2.72,1.81,117.31,0.61,231.91
2026-02-03 13:23:00.120,8.56,116.87,READY,2.86,1.50,108.55,0.86,231.91
2026-02-03 13:23:00.243,8.53,117.29,READY,2.84,1.34,108.96,0.64,231.91
2026-02-03 13:23:00.472,4.45,224.78,READY,2.79,112.21,106.28,0.57,231.91
2026-02-03 13:23:00.615,7.40,135.14,READY,3.12,1.34,126.45,1.09,231.91
2026-02-03 13:23:00.741,8.23,121.48,READY,2.64,1.81,113.52,0.71,231.91
2026-02-03 13:23:00.866,8.35,119.80,READY,2.62,1.60,111.57,0.58,231.91
2026-02-03 13:23:00.990,8.38,119.31,READY,2.65,1.62,111.04,0.63,231.91
2026-02-03 13:23:01.222,4.40,227.09,READY,2.56,116.27,105.22,0.63,231.91
2026-02-03 13:23:01.353,8.13,122.95,READY,3.27,2.33,113.04,0.62,231.91
2026-02-03 13:23:01.478,8.64,115.68,READY,2.96,0.72,109.24,0.62,231.91
2026-02-03 13:23:01.603,8.34,119.87,READY,3.72,1.44,110.70,0.82,231.91
2026-02-03 13:23:01.723,8.67,115.36,READY,2.73,0.70,109.28,0.60,231.91
2026-02-03 13:23:01.957,4.36,229.62,READY,2.60,119.18,104.98,0.57,231.91
2026-02-03 13:23:02.087,8.18,122.18,READY,3.07,1.72,113.09,0.67,231.91
2026-02-03 13:23:02.216,8.18,122.23,READY,2.93,1.32,113.76,1.20,231.91
2026-02-03 13:23:02.340,8.40,119.10,READY,2.94,1.55,110.62,0.57,231.91
2026-02-03 13:23:02.462,8.53,117.18,READY,2.71,1.47,109.34,0.57,231.91
2026-02-03 13:23:02.698,4.31,231.76,READY,3.55,119.70,104.99,0.62,231.91
2026-02-03 13:23:02.827,8.36,119.56,READY,3.98,1.67,108.53,0.62,231.91
2026-02-03 13:23:02.958,7.89,126.70,READY,3.10,1.81,117.77,0.58,231.91
2026-02-03 13:23:03.080,8.55,116.99,READY,2.88,1.59,108.87,0.61,231.91
2026-02-03 13:23:03.203,8.43,118.57,READY,2.88,1.40,110.46,0.60,231.91
2026-02-03 13:23:03.436,4.39,227.55,READY,2.98,116.15,104.79,0.58,231.91
2026-02-03 13:23:03.571,7.87,127.11,READY,3.45,1.89,118.22,0.60,231.91
2026-02-03 13:23:03.693,8.51,117.48,READY,2.07,1.64,110.48,0.58,231.91
2026-02-03 13:23:03.814,8.60,116.22,READY,2.51,1.61,109.32,0.58,231.91
2026-02-03 13:23:03.933,8.72,114.66,READY,2.51,0.63,108.58,0.57,231.91
2026-02-03 13:23:04.170,4.31,232.13,READY,2.31,117.89,108.92,0.61,231.91
2026-02-03 13:23:04.309,7.67,130.31,READY,2.89,2.20,121.51,0.60,231.91
2026-02-03 13:23:04.430,8.58,116.57,READY,2.48,0.76,110.26,0.58,231.91
2026-02-03 13:23:04.551,8.62,115.99,READY,2.53,0.65,109.88,0.58,231.91
2026-02-03 13:23:04.671,8.69,115.13,READY,2.65,0.69,108.93,0.59,231.91
2026-02-03 13:23:04.911,4.27,234.26,READY,1.54,121.26,107.94,0.61,231.91
2026-02-03 13:23:05.038,8.13,122.98,READY,3.07,1.48,114.80,0.70,231.91
2026-02-03 13:23:05.164,8.28,120.77,READY,4.38,2.40,109.23,0.61,231.91
2026-02-03 13:23:05.285,8.66,115.48,READY,2.63,0.70,109.29,0.63,231.91
2026-02-03 13:23:05.409,8.39,119.16,READY,2.73,1.54,111.00,0.65,231.91
2026-02-03 13:23:05.648,4.28,233.90,READY,2.56,118.46,108.84,0.60,231.91
2026-02-03 13:23:05.777,8.42,118.71,READY,3.23,1.25,110.11,0.62,231.91
2026-02-03 13:23:05.904,8.24,121.35,READY,3.48,0.84,114.05,0.60,231.91
2026-02-03 13:23:06.029,8.43,118.60,READY,4.71,1.49,108.39,0.61,231.91
2026-02-03 13:23:06.153,8.39,119.15,READY,3.37,1.51,110.42,0.61,231.91
2026-02-03 13:23:06.385,4.41,226.63,READY,2.69,116.36,103.85,0.60,231.91
2026-02-03 13:23:06.510,8.46,118.16,READY,3.49,0.97,109.95,0.89,231.91
2026-02-03 13:23:06.645,7.82,127.86,READY,3.04,2.09,117.84,0.63,231.91
2026-02-03 13:23:06.780,7.72,129.59,READY,3.25,1.43,121.13,0.72,231.91
2026-02-03 13:23:06.916,7.65,130.74,READY,2.90,1.50,122.13,0.55,231.91
2026-02-03 13:23:07.158,4.23,236.57,READY,2.62,119.98,109.72,0.53,231.88
2026-02-03 13:23:07.284,8.47,118.12,READY,3.32,1.95,108.67,0.58,231.88
2026-02-03 13:23:07.407,8.43,118.58,READY,3.15,1.43,110.46,0.58,231.88
2026-02-03 13:23:07.531,8.43,118.60,READY,2.55,1.56,111.59,0.58,231.88
2026-02-03 13:23:07.649,8.80,113.70,READY,2.39,0.62,108.01,0.58,231.88
2026-02-03 13:23:07.884,4.36,229.60,READY,2.56,120.14,104.37,0.56,231.88
2026-02-03 13:23:08.014,8.23,121.47,READY,3.39,1.87,112.04,0.61,231.88
2026-02-03 13:23:08.140,8.26,121.08,READY,2.54,1.61,113.48,0.61,231.88
2026-02-03 13:23:08.264,8.48,117.98,READY,1.84,2.31,110.67,0.63,231.88
2026-02-03 13:23:08.388,8.51,117.52,READY,2.68,1.94,109.08,0.57,231.88
2026-02-03 13:23:08.571,5.62,178.05,PRE_ADJUST,2.66,118.67,53.23,0.59,231.88
2026-02-03 13:23:08.782,5.05,198.16,PRE_ADJUST,3.07,0.15,191.26,0.57,231.94
2026-02-03 13:23:09.005,4.68,213.89,PRE_ADJUST,3.92,0.14,205.80,0.66,231.97
2026-02-03 13:23:09.225,4.70,212.96,PRE_ADJUST,3.05,0.09,206.96,0.62,231.94
2026-02-03 13:23:09.430,5.05,198.08,PRE_ADJUST,2.05,0.11,193.23,0.64,231.94
2026-02-03 13:23:09.630,5.19,192.64,PRE_ADJUST,2.89,0.07,186.76,0.62,231.94
2026-02-03 13:23:09.839,4.96,201.77,PRE_ADJUST,3.81,0.07,195.37,0.56,231.94
2026-02-03 13:23:10.041,5.14,194.60,PRE_ADJUST,2.79,0.09,188.82,0.59,231.94
2026-02-03 13:23:10.240,5.22,191.66,PRE_ADJUST,2.42,0.13,186.33,0.56,231.94
2026-02-03 13:23:10.442,5.14,194.52,PRE_ADJUST,2.53,0.10,189.19,0.57,231.94
2026-02-03 13:23:10.645,5.11,195.78,PRE_ADJUST,2.86,0.06,190.01,0.56,231.94
2026-02-03 13:23:10.852,5.00,200.11,PRE_ADJUST,2.50,0.06,194.72,0.57,231.94
2026-02-03 13:23:11.058,5.03,198.93,PRE_ADJUST,2.08,0.12,192.95,0.61,231.94
2026-02-03 13:23:11.263,5.06,197.57,PRE_ADJUST,2.62,0.10,190.85,0.56,231.94
2026-02-03 13:23:11.468,5.07,197.34,PRE_ADJUST,3.31,0.08,190.16,0.62,231.94
2026-02-03 13:23:11.671,5.10,196.19,PRE_ADJUST,2.53,0.09,189.67,0.58,231.94
2026-02-03 13:23:11.880,4.94,202.25,PRE_ADJUST,2.96,0.09,195.41,0.57,231.94
2026-02-03 13:23:12.087,5.04,198.25,PRE_ADJUST,4.04,0.09,190.55,0.60,231.94
2026-02-03 13:23:12.296,5.02,199.01,PRE_ADJUST,3.52,0.14,191.80,0.56,231.94
2026-02-03 13:23:12.505,5.03,198.79,PRE_ADJUST,4.17,0.15,191.12,0.60,231.94
2026-02-03 13:23:12.711,5.04,198.24,PRE_ADJUST,2.84,0.08,191.45,0.57,231.94
2026-02-03 13:23:12.919,5.03,198.92,PRE_ADJUST,3.71,0.10,191.66,0.68,231.94
2026-02-03 13:23:13.126,5.02,199.08,PRE_ADJUST,3.32,0.10,192.17,0.62,231.94
2026-02-03 13:23:13.340,4.86,205.76,PRE_ADJUST,2.74,0.08,198.63,1.08,231.94
2026-02-03 13:23:13.544,5.11,195.69,PRE_ADJUST,3.41,0.15,188.62,0.57,231.94
2026-02-03 13:23:13.749,5.08,196.95,PRE_ADJUST,3.55,0.11,189.64,0.94,231.94
2026-02-03 13:23:13.955,5.06,197.70,PRE_ADJUST,3.96,0.07,189.84,0.62,231.94
2026-02-03 13:23:14.157,5.15,194.33,PRE_ADJUST,2.61,0.09,187.73,0.57,231.94
2026-02-03 13:23:14.364,5.03,198.94,PRE_ADJUST,3.61,0.08,191.76,0.65,231.94
2026-02-03 13:23:14.571,5.04,198.26,PRE_ADJUST,3.46,0.09,191.16,0.59,231.94
2026-02-03 13:23:14.642,15.73,63.59,ADJUST,2.48,0.39,56.67,0.60,231.94
2026-02-03 13:23:14.883,4.35,230.00,ADJUST,2.77,115.50,108.38,0.57,232.31
2026-02-03 13:23:15.020,7.75,129.02,ADJUST,1.56,1.57,121.34,0.69,232.31
2026-02-03 13:23:15.149,8.07,123.89,ADJUST,3.98,2.48,113.68,0.56,232.31
2026-02-03 13:23:15.276,8.18,122.19,ADJUST,3.94,2.11,112.61,0.57,232.31
2026-02-03 13:23:15.404,8.16,122.53,ADJUST,2.61,1.62,114.31,0.57,232.31
2026-02-03 13:23:15.641,4.30,232.73,ADJUST,2.86,117.35,108.84,0.58,232.31
2026-02-03 13:23:15.771,8.15,122.72,ADJUST,4.04,2.33,112.74,0.64,232.31
2026-02-03 13:23:15.901,8.15,122.72,ADJUST,7.08,1.43,110.53,0.59,232.31
2026-02-03 13:23:16.033,7.84,127.49,ADJUST,10.79,1.34,111.98,0.56,232.31
2026-02-03 13:23:16.164,7.97,125.43,ADJUST,2.63,1.63,117.31,0.56,232.31
2026-02-03 13:23:16.415,4.05,246.99,ADJUST,2.98,127.68,112.60,0.61,232.31
2026-02-03 13:23:16.549,7.99,125.20,ADJUST,3.44,2.29,115.58,0.58,232.31
2026-02-03 13:23:16.680,7.89,126.77,ADJUST,3.64,1.58,117.04,0.56,232.31
2026-02-03 13:23:16.807,8.23,121.57,ADJUST,2.56,1.69,113.51,0.63,232.31
2026-02-03 13:23:16.935,8.10,123.43,ADJUST,3.44,1.47,114.63,0.57,232.31
2026-02-03 13:23:17.174,4.28,233.57,ADJUST,2.84,116.35,110.63,0.66,232.31
2026-02-03 13:23:17.306,8.12,123.16,ADJUST,5.63,1.32,112.16,0.59,232.31
2026-02-03 13:23:17.435,8.04,124.45,ADJUST,6.28,2.02,112.26,0.59,232.31
2026-02-03 13:23:17.559,8.39,119.23,ADJUST,2.53,1.26,112.95,0.62,232.31
2026-02-03 13:23:17.684,8.31,120.35,ADJUST,2.66,0.85,113.99,0.60,232.31
2026-02-03 13:23:17.925,4.24,235.70,ADJUST,2.40,117.02,113.47,0.56,232.31
2026-02-03 13:23:18.057,8.07,123.93,ADJUST,6.66,1.50,112.25,0.60,232.31
2026-02-03 13:23:18.182,8.24,121.40,ADJUST,1.88,1.86,114.66,0.65,232.31
2026-02-03 13:23:18.323,7.38,135.58,ADJUST,3.58,3.87,121.59,0.64,232.31
2026-02-03 13:23:18.450,8.14,122.82,ADJUST,4.16,1.92,113.23,0.62,232.31
2026-02-03 13:23:18.765,3.23,309.72,ADJUST,2.64,116.13,187.48,0.58,232.31
2026-02-03 13:23:18.965,5.18,193.06,ADJUST,2.52,1.00,186.69,0.57,232.31
2026-02-03 13:23:19.161,5.24,190.91,ADJUST,1.24,1.15,185.09,0.60,232.31
2026-02-03 13:23:19.359,5.18,192.90,ADJUST,1.33,1.10,187.05,0.57,232.31
2026-02-03 13:23:19.557,5.17,193.39,ADJUST,1.23,1.11,187.36,0.69,232.31
2026-02-03 13:23:19.791,4.37,229.00,ADJUST,1.57,115.47,108.26,0.58,232.31
2026-02-03 13:23:19.925,7.89,126.77,ADJUST,3.48,2.26,117.55,0.61,232.31
2026-02-03 13:23:20.048,8.49,117.77,ADJUST,2.42,1.21,111.56,0.57,232.31
2026-02-03 13:23:20.173,8.36,119.65,ADJUST,2.46,1.21,113.12,0.58,232.31
2026-02-03 13:23:20.305,7.90,126.54,ADJUST,6.76,1.65,114.09,0.56,232.31
2026-02-03 13:23:20.539,4.36,229.58,ADJUST,3.20,113.05,109.27,0.59,232.31
2026-02-03 13:23:20.671,8.07,123.93,ADJUST,4.27,2.13,113.35,0.56,232.31
2026-02-03 13:23:20.804,7.86,127.26,ADJUST,2.71,1.75,119.03,0.51,232.31
2026-02-03 13:23:20.933,8.04,124.31,ADJUST,4.63,2.35,113.60,0.62,232.31
2026-02-03 13:23:21.061,8.11,123.37,ADJUST,3.22,1.47,114.74,0.57,232.31
2026-02-03 13:23:21.354,3.47,288.17,ADJUST,2.92,120.22,161.27,0.66,232.31
2026-02-03 13:23:21.534,5.78,172.95,ADJUST,2.56,0.98,166.68,0.62,232.31
2026-02-03 13:23:21.715,5.68,176.14,ADJUST,1.24,2.67,168.36,0.59,232.31
2026-02-03 13:23:21.896,5.70,175.32,ADJUST,1.26,2.00,168.25,0.56,232.31
2026-02-03 13:23:22.079,5.61,178.26,ADJUST,1.26,1.36,172.08,0.73,232.31
2026-02-03 13:23:22.310,4.42,226.40,ADJUST,1.46,111.55,110.18,0.57,232.31
2026-02-03 13:23:22.439,8.25,121.19,ADJUST,2.53,1.29,114.60,0.58,232.31
2026-02-03 13:23:22.569,7.96,125.62,ADJUST,9.95,1.40,111.01,0.53,232.31
2026-02-03 13:23:22.705,7.62,131.17,ADJUST,12.72,1.13,113.84,0.56,232.31
2026-02-03 13:23:22.838,7.83,127.68,ADJUST,2.99,1.67,119.15,0.58,232.28
2026-02-03 13:23:23.147,3.29,304.18,ADJUST,2.46,117.96,180.88,0.72,232.28
2026-02-03 13:23:23.349,5.15,194.06,ADJUST,2.72,1.64,186.76,0.60,232.28
2026-02-03 13:23:23.546,5.19,192.69,ADJUST,1.40,1.39,186.60,0.69,232.28
2026-02-03 13:23:23.747,5.10,196.09,ADJUST,2.93,1.09,188.77,0.64,232.28
2026-02-03 13:23:23.945,5.19,192.76,ADJUST,1.25,1.86,186.52,0.59,232.28
2026-02-03 13:23:24.189,4.18,239.22,ADJUST,1.35,120.36,114.14,0.58,232.31
2026-02-03 13:23:24.343,6.89,145.07,ADJUST,3.78,1.99,134.98,0.79,232.31
2026-02-03 13:23:24.473,7.95,125.79,ADJUST,1.26,1.25,119.69,0.62,232.31
2026-02-03 13:23:24.605,7.93,126.13,ADJUST,2.85,1.71,117.74,0.57,232.19
2026-02-03 13:23:24.731,8.22,121.65,ADJUST,2.63,1.75,113.73,0.60,232.19
2026-02-03 13:23:24.963,4.41,226.79,ADJUST,2.63,112.32,108.97,0.55,232.19
2026-02-03 13:23:25.093,8.14,122.80,ADJUST,3.70,2.42,112.91,0.60,232.19
2026-02-03 13:23:25.222,8.12,123.21,ADJUST,4.11,2.27,113.10,0.56,232.19
2026-02-03 13:23:25.351,8.05,124.26,ADJUST,3.87,2.53,114.13,0.64,232.19
2026-02-03 13:23:25.479,8.08,123.81,ADJUST,2.84,1.80,115.40,0.63,232.19
2026-02-03 13:23:25.722,4.21,237.33,ADJUST,2.88,122.02,109.72,0.59,232.19
2026-02-03 13:23:25.853,8.11,123.33,ADJUST,3.44,2.24,113.67,0.56,232.19
2026-02-03 13:23:25.996,7.28,137.45,ADJUST,5.24,2.69,124.22,0.62,232.31
2026-02-03 13:23:26.135,7.45,134.31,ADJUST,3.34,2.10,123.85,0.61,232.31
2026-02-03 13:23:26.273,7.51,133.11,ADJUST,2.86,1.91,124.17,0.66,232.31
2026-02-03 13:23:26.523,4.10,243.95,ADJUST,1.37,121.96,116.52,0.59,232.31
2026-02-03 13:23:26.655,8.09,123.68,ADJUST,2.98,2.50,114.33,0.58,232.31
2026-02-03 13:23:26.781,8.28,120.84,ADJUST,2.87,0.86,114.30,0.60,232.31
2026-02-03 13:23:26.906,8.36,119.64,ADJUST,2.96,1.30,112.70,0.61,232.31
2026-02-03 13:23:27.036,7.98,125.38,ADJUST,7.95,1.47,112.29,0.59,232.31
2026-02-03 13:23:27.274,4.29,233.22,TAKE_PICTURE,2.87,126.90,99.14,0.76,232.35
2026-02-03 13:23:27.461,5.59,178.95,TAKE_PICTURE,2.81,3.47,168.83,0.57,232.35
2026-02-03 13:23:27.646,5.62,177.89,TAKE_PICTURE,2.84,2.94,169.38,0.57,232.35
2026-02-03 13:23:27.836,5.48,182.43,TAKE_PICTURE,3.09,2.56,172.79,0.72,232.31
2026-02-03 13:23:28.025,5.50,181.83,TAKE_PICTURE,2.68,2.42,173.02,0.57,232.31
2026-02-03 13:23:28.322,3.46,289.02,TAKE_PICTURE,3.21,114.79,166.93,0.70,232.31
2026-02-03 13:23:28.503,5.79,172.79,TAKE_PICTURE,1.34,0.65,167.84,0.58,232.31
2026-02-03 13:23:28.690,5.48,182.62,TAKE_PICTURE,2.48,1.37,173.62,0.61,232.31
2026-02-03 13:23:28.870,5.71,175.16,TAKE_PICTURE,1.27,1.55,167.92,0.61,232.31
2026-02-03 13:23:29.048,5.79,172.64,TAKE_PICTURE,1.39,0.73,166.82,0.63,232.31
2026-02-03 13:23:29.350,3.37,296.79,TAKE_PICTURE,1.30,129.19,163.41,0.57,232.31
2026-02-03 13:23:29.537,5.55,180.12,TAKE_PICTURE,1.50,1.60,171.34,0.60,232.35
2026-02-03 13:23:29.716,5.73,174.53,TAKE_PICTURE,1.98,1.09,167.86,0.57,232.35
2026-02-03 13:23:29.901,5.55,180.18,TAKE_PICTURE,1.36,1.65,173.50,0.60,232.35
2026-02-03 13:23:30.079,5.80,172.44,TAKE_PICTURE,1.32,1.31,166.02,1.01,232.35
2026-02-03 13:23:30.365,3.55,281.48,TAKE_PICTURE,1.60,113.87,162.31,0.57,232.35
2026-02-03 13:23:30.547,5.71,175.11,TAKE_PICTURE,1.80,0.58,169.40,0.59,232.35
2026-02-03 13:23:30.729,5.65,176.85,TAKE_PICTURE,1.50,1.57,169.06,0.68,232.35
2026-02-03 13:23:30.915,5.52,181.16,TAKE_PICTURE,1.58,0.99,175.58,0.60,232.35
2026-02-03 13:23:31.097,5.66,176.68,TAKE_PICTURE,1.55,1.21,170.22,0.60,232.35
2026-02-03 13:23:31.394,3.42,292.81,TAKE_PICTURE,1.32,119.96,167.83,0.73,232.28
2026-02-03 13:23:31.585,5.48,182.49,TAKE_PICTURE,1.46,1.28,176.50,0.60,232.28
2026-02-03 13:23:31.763,5.76,173.66,TAKE_PICTURE,1.33,0.71,168.78,0.60,232.28
2026-02-03 13:23:31.943,5.73,174.55,TAKE_PICTURE,1.24,1.26,169.05,0.58,232.28
2026-02-03 13:23:32.120,5.81,172.11,TAKE_PICTURE,1.30,0.69,166.92,0.60,232.28
2026-02-03 13:23:32.405,3.57,280.48,TAKE_PICTURE,1.25,114.31,161.97,0.56,232.28
2026-02-03 13:23:32.597,5.42,184.55,TAKE_PICTURE,3.21,1.38,175.93,0.55,232.28
2026-02-03 13:23:32.776,5.75,174.04,TAKE_PICTURE,1.28,1.01,168.37,0.55,232.28
2026-02-03 13:23:32.955,5.73,174.58,TAKE_PICTURE,1.31,1.27,168.63,0.59,232.28
2026-02-03 13:23:33.136,5.68,175.95,TAKE_PICTURE,1.24,0.95,170.33,0.59,232.28
2026-02-03 13:23:33.433,3.43,291.63,TAKE_PICTURE,1.39,125.83,161.31,0.60,232.28
2026-02-03 13:23:33.621,5.54,180.41,TAKE_PICTURE,2.79,1.70,172.56,0.57,232.28
2026-02-03 13:23:33.797,5.81,171.98,TAKE_PICTURE,1.36,1.26,166.72,0.58,232.28
2026-02-03 13:23:33.977,5.73,174.67,TAKE_PICTURE,1.80,0.66,168.47,0.55,232.28
2026-02-03 13:23:34.155,5.78,172.99,TAKE_PICTURE,1.30,1.37,167.07,0.59,232.28
2026-02-03 13:23:34.446,3.49,286.72,TAKE_PICTURE,1.50,117.50,164.54,0.63,232.28
2026-02-03 13:23:34.625,5.85,170.96,TAKE_PICTURE,1.72,0.77,165.60,0.63,232.28
2026-02-03 13:23:34.811,5.52,181.27,TAKE_PICTURE,3.15,1.47,173.28,0.55,232.28
2026-02-03 13:23:34.989,5.78,173.13,TAKE_PICTURE,1.27,1.20,167.44,0.62,232.28
