timestamp,state,detected,hand_x,hand_y,confidence,countdown_active,frame_number
2026-02-03 11:39:13.111,READY,False,,,0.000,False,1
2026-02-03 11:39:14.108,READY,False,,,0.000,False,6
2026-02-03 11:39:14.704,READY,False,,,0.000,False,11
2026-02-03 11:39:15.293,READY,False,,,0.000,False,16
2026-02-03 11:39:15.910,READY,False,,,0.000,False,21
2026-02-03 11:39:16.573,READY,False,,,0.000,False,26
2026-02-03 11:39:17.181,READY,False,,,0.000,False,31
2026-02-03 11:39:17.769,READY,False,,,0.000,False,36
2026-02-03 11:39:18.428,READY,False,,,0.000,False,41
2026-02-03 11:39:19.033,READY,False,,,0.000,False,46
2026-02-03 11:39:19.704,READY,False,,,0.000,False,51
2026-02-03 11:39:20.297,READY,False,,,0.000,False,56
2026-02-03 11:39:20.893,READY,False,,,0.000,False,61
2026-02-03 11:39:21.484,READY,False,,,0.000,False,66
2026-02-03 11:39:22.087,READY,False,,,0.000,False,71
2026-02-03 11:39:22.685,READY,False,,,0.000,False,76
2026-02-03 11:39:23.282,READY,False,,,0.000,False,81
2026-02-03 11:39:23.892,READY,False,,,0.000,False,86
2026-02-03 11:39:24.487,READY,False,,,0.000,False,91
2026-02-03 11:39:25.084,READY,False,,,0.000,False,96
2026-02-03 11:39:25.683,READY,False,,,0.000,False,101
2026-02-03 11:39:26.286,READY,False,,,0.000,False,106
2026-02-03 11:39:26.889,READY,False,,,0.000,False,111
2026-02-03 11:39:27.490,READY,False,,,0.000,False,116
2026-02-03 11:39:28.089,READY,False,,,0.000,False,121
2026-02-03 11:39:28.634,READY,False,,,0.000,False,126
2026-02-03 11:39:29.229,READY,False,,,0.000,False,131
2026-02-03 11:39:29.828,READY,False,,,0.000,False,136
2026-02-03 11:39:30.431,READY,False,,,0.000,False,141
2026-02-03 11:39:31.035,READY,False,,,0.000,False,146
2026-02-03 11:39:31.626,READY,False,,,0.000,False,151
2026-02-03 11:39:32.168,READY,False,,,0.000,False,156
2026-02-03 11:39:32.757,READY,False,,,0.000,False,161
2026-02-03 11:39:33.358,READY,False,,,0.000,False,166
2026-02-03 11:39:33.952,READY,False,,,0.000,False,171
2026-02-03 11:39:34.554,READY,False,,,0.000,False,176
2026-02-03 11:39:35.159,READY,False,,,0.000,False,181
2026-02-03 11:39:35.758,READY,False,,,0.000,False,186
2026-02-03 11:39:36.358,READY,False,,,0.000,False,191
2026-02-03 11:39:36.955,READY,False,,,0.000,False,196
2026-02-03 11:39:37.555,READY,False,,,0.000,False,201
2026-02-03 11:39:38.155,READY,False,,,0.000,False,206
2026-02-03 11:39:38.758,READY,False,,,0.000,False,211
2026-02-03 11:39:39.360,READY,False,,,0.000,False,216
2026-02-03 11:39:39.956,READY,False,,,0.000,False,221
2026-02-03 11:39:40.553,READY,False,,,0.000,False,226
2026-02-03 11:39:41.155,READY,False,,,0.000,False,231
2026-02-03 11:39:41.753,READY,False,,,0.000,False,236
2026-02-03 11:39:42.355,READY,False,,,0.000,False,241
2026-02-03 11:39:42.954,READY,False,,,0.000,False,246
2026-02-03 11:39:43.558,READY,False,,,0.000,False,251
2026-02-03 11:39:44.107,READY,False,,,0.000,False,256
2026-02-03 11:39:44.707,READY,False,,,0.000,False,261
2026-02-03 11:39:45.300,READY,False,,,0.000,False,266
2026-02-03 11:39:45.899,READY,False,,,0.000,False,271
2026-02-03 11:39:46.500,READY,False,,,0.000,False,276
2026-02-03 11:39:47.137,READY,False,,,0.000,False,281
2026-02-03 11:39:47.696,READY,False,,,0.000,False,286
2026-02-03 11:39:48.404,READY,False,,,0.000,False,291
2026-02-03 11:39:49.024,READY,False,,,0.000,False,296
2026-02-03 11:39:49.720,READY,False,,,0.000,False,301
2026-02-03 11:39:50.302,READY,False,,,0.000,False,306
2026-02-03 11:39:51.004,READY,False,,,0.000,False,311
2026-02-03 11:39:51.630,READY,False,,,0.000,False,316
2026-02-03 11:39:52.262,READY,False,,,0.000,False,321
2026-02-03 11:39:52.850,READY,False,,,0.000,False,326
2026-02-03 11:39:53.454,READY,False,,,0.000,False,331
2026-02-03 11:39:54.046,READY,False,,,0.000,False,336
2026-02-03 11:39:54.624,READY,False,,,0.000,False,341
2026-02-03 11:39:55.224,READY,False,,,0.000,False,346
2026-02-03 11:39:55.828,READY,False,,,0.000,False,351
2026-02-03 11:39:56.427,READY,False,,,0.000,False,356
2026-02-03 11:39:57.027,READY,False,,,0.000,False,361
2026-02-03 11:39:57.626,READY,False,,,0.000,False,366
2026-02-03 11:39:58.227,READY,False,,,0.000,False,371
2026-02-03 11:39:58.840,READY,False,,,0.000,False,376
2026-02-03 11:39:59.433,READY,False,,,0.000,False,381
2026-02-03 11:40:00.030,READY,False,,,0.000,False,386
2026-02-03 11:40:00.629,READY,False,,,0.000,False,391
2026-02-03 11:40:01.231,READY,False,,,0.000,False,396
2026-02-03 11:40:01.826,READY,False,,,0.000,False,401
2026-02-03 11:40:02.374,READY,False,,,0.000,False,406
2026-02-03 11:40:02.979,READY,False,,,0.000,False,411
2026-02-03 11:40:03.570,READY,False,,,0.000,False,416
2026-02-03 11:40:04.172,READY,False,,,0.000,False,421
2026-02-03 11:40:04.770,READY,False,,,0.000,False,426
2026-02-03 11:40:05.373,READY,False,,,0.000,False,431
2026-02-03 11:40:05.969,READY,False,,,0.000,False,436
2026-02-03 11:40:06.574,READY,False,,,0.000,False,441
2026-02-03 11:40:07.168,READY,False,,,0.000,False,446
2026-02-03 11:40:07.870,READY,False,,,0.000,False,451
2026-02-03 11:40:08.493,READY,False,,,0.000,False,456
2026-02-03 11:40:09.094,READY,False,,,0.000,False,461
2026-02-03 11:40:09.715,READY,True,,,1.000,False,466
2026-02-03 11:40:23.627,TAKE_PICTURE,False,,,0.000,False,577
2026-02-03 11:40:24.303,TAKE_PICTURE,False,,,0.000,False,582
2026-02-03 11:40:24.998,TAKE_PICTURE,False,,,0.000,False,587
2026-02-03 11:40:25.707,TAKE_PICTURE,False,,,0.000,False,592
2026-02-03 11:40:26.423,TAKE_PICTURE,False,,,0.000,False,597
2026-02-03 11:40:27.239,TAKE_PICTURE,False,,,0.000,False,602
2026-02-03 11:40:27.977,TAKE_PICTURE,False,,,0.000,False,607
2026-02-03 11:40:28.768,TAKE_PICTURE,False,,,0.000,False,612
2026-02-03 11:40:29.476,TAKE_PICTURE,False,,,0.000,False,617
2026-02-03 11:40:30.285,TAKE_PICTURE,False,,,0.000,False,622
2026-02-03 11:40:30.998,TAKE_PICTURE,False,,,0.000,False,627
2026-02-03 11:40:31.670,TAKE_PICTURE,False,,,0.000,False,632
2026-02-03 11:40:32.342,TAKE_PICTURE,False,,,0.000,False,637
2026-02-03 11:40:32.981,TAKE_PICTURE,False,,,0.000,False,642
2026-02-03 11:40:33.645,TAKE_PICTURE,False,,,0.000,False,647
2026-02-03 11:40:34.306,TAKE_PICTURE,False,,,0.000,False,652
2026-02-03 11:40:34.976,TAKE_PICTURE,False,,,0.000,False,657
2026-02-03 11:40:35.640,TAKE_PICTURE,False,,,0.000,False,662
2026-02-03 11:40:36.269,TAKE_PICTURE,False,,,0.000,False,667
2026-02-03 11:40:36.958,TAKE_PICTURE,False,,,0.000,False,672
2026-02-03 11:40:37.644,TAKE_PICTURE,False,,,0.000,False,677
2026-02-03 11:40:38.306,TAKE_PICTURE,False,,,0.000,False,682
2026-02-03 11:40:38.972,TAKE_PICTURE,False,,,0.000,False,687
2026-02-03 11:40:39.660,TAKE_PICTURE,False,,,0.000,False,692
2026-02-03 11:40:40.355,TAKE_PICTURE,False,,,0.000,False,697
2026-02-03 11:40:41.049,TAKE_PICTURE,False,,,0.000,False,702
2026-02-03 11:40:41.719,TAKE_PICTURE,False,,,0.000,False,707
2026-02-03 11:40:42.374,TAKE_PICTURE,False,,,0.000,False,712
2026-02-03 11:40:43.050,TAKE_PICTURE,False,,,0.000,False,717
2026-02-03 11:40:43.744,TAKE_PICTURE,False,,,0.000,False,722
2026-02-03 11:40:44.443,TAKE_PICTURE,False,,,0.000,False,727
2026-02-03 11:40:45.155,TAKE_PICTURE,False,,,0.000,False,732
2026-02-03 11:40:45.849,TAKE_PICTURE,False,,,0.000,False,737
2026-02-03 11:40:46.543,TAKE_PICTURE,False,,,0.000,False,742
2026-02-03 11:40:47.244,TAKE_PICTURE,False,,,0.000,False,747
2026-02-03 11:40:47.907,TAKE_PICTURE,False,,,0.000,False,752
2026-02-03 11:40:48.551,TAKE_PICTURE,False,,,0.000,False,757
2026-02-03 11:40:49.211,TAKE_PICTURE,False,,,0.000,False,762
2026-02-03 11:40:49.844,TAKE_PICTURE,False,,,0.000,False,767
2026-02-03 11:40:50.530,TAKE_PICTURE,False,,,0.000,False,772
2026-02-03 11:40:51.220,TAKE_PICTURE,False,,,0.000,False,777
2026-02-03 11:40:51.844,TAKE_PICTURE,False,,,0.000,False,782
2026-02-03 11:40:52.507,TAKE_PICTURE,False,,,0.000,False,787
2026-02-03 11:40:53.177,TAKE_PICTURE,False,,,0.000,False,792
2026-02-03 11:40:53.805,TAKE_PICTURE,False,,,0.000,False,797
2026-02-03 11:40:54.445,TAKE_PICTURE,False,,,0.000,False,802
2026-02-03 11:40:55.109,TAKE_PICTURE,False,,,0.000,False,807
2026-02-03 11:40:55.780,TAKE_PICTURE,False,,,0.000,False,812
2026-02-03 11:40:56.409,TAKE_PICTURE,False,,,0.000,False,817
2026-02-03 11:40:57.044,TAKE_PICTURE,False,,,0.000,False,822
2026-02-03 11:40:57.718,TAKE_PICTURE,False,,,0.000,False,827
2026-02-03 11:40:58.377,TAKE_PICTURE,False,,,0.000,False,832
2026-02-03 11:40:59.060,TAKE_PICTURE,False,,,0.000,False,837
2026-02-03 11:40:59.714,TAKE_PICTURE,False,,,0.000,False,842
2026-02-03 11:41:00.419,TAKE_PICTURE,False,,,0.000,False,847
2026-02-03 11:41:01.118,TAKE_PICTURE,False,,,0.000,False,852
2026-02-03 11:41:01.828,TAKE_PICTURE,False,,,0.000,False,857
2026-02-03 11:41:02.533,TAKE_PICTURE,False,,,0.000,False,862
2026-02-03 11:41:03.211,TAKE_PICTURE,False,,,0.000,False,867
2026-02-03 11:41:03.881,TAKE_PICTURE,False,,,0.000,False,872
2026-02-03 11:41:04.513,TAKE_PICTURE,False,,,0.000,False,877
2026-02-03 11:41:05.187,TAKE_PICTURE,False,,,0.000,False,882
2026-02-03 11:41:05.812,TAKE_PICTURE,False,,,0.000,False,887
2026-02-03 11:41:06.483,TAKE_PICTURE,False,,,0.000,False,892
2026-02-03 11:41:07.192,TAKE_PICTURE,False,,,0.000,False,897
2026-02-03 11:41:07.882,TAKE_PICTURE,False,,,0.000,False,902
2026-02-03 11:41:08.510,TAKE_PICTURE,False,,,0.000,False,907
2026-02-03 11:41:09.178,TAKE_PICTURE,False,,,0.000,False,912
2026-02-03 11:41:09.809,TAKE_PICTURE,False,,,0.000,False,917
2026-02-03 11:41:10.499,TAKE_PICTURE,False,,,0.000,False,922
2026-02-03 11:41:11.202,TAKE_PICTURE,False,,,0.000,False,927
2026-02-03 11:41:11.895,TAKE_PICTURE,False,,,0.000,False,932
2026-02-03 11:41:12.587,TAKE_PICTURE,False,,,0.000,False,937
2026-02-03 11:41:13.207,TAKE_PICTURE,False,,,0.000,False,942
2026-02-03 11:41:13.894,TAKE_PICTURE,False,,,0.000,False,947
2026-02-03 11:41:14.508,TAKE_PICTURE,False,,,0.000,False,952
2026-02-03 11:41:15.180,TAKE_PICTURE,False,,,0.000,False,957
2026-02-03 11:41:15.883,TAKE_PICTURE,False,,,0.000,False,962
2026-02-03 11:41:16.589,TAKE_PICTURE,False,,,0.000,False,967
2026-02-03 11:41:17.287,TAKE_PICTURE,False,,,0.000,False,972
2026-02-03 11:41:17.981,TAKE_PICTURE,False,,,0.000,False,977
2026-02-03 11:41:18.685,TAKE_PICTURE,False,,,0.000,False,982
2026-02-03 11:41:19.382,TAKE_PICTURE,False,,,0.000,False,987
2026-02-03 11:41:20.081,TAKE_PICTURE,False,,,0.000,False,992
2026-02-03 11:41:20.754,TAKE_PICTURE,False,,,0.000,False,997
2026-02-03 11:41:21.385,TAKE_PICTURE,False,,,0.000,False,1002
2026-02-03 11:41:22.054,TAKE_PICTURE,False,,,0.000,False,1007
2026-02-03 11:41:22.672,TAKE_PICTURE,False,,,0.000,False,1012
2026-02-03 11:41:23.280,TAKE_PICTURE,False,,,0.000,False,1017
2026-02-03 11:41:23.963,TAKE_PICTURE,False,,,0.000,False,1022
2026-02-03 11:41:24.253,READY,False,,,0.000,False,1024
2026-02-03 11:41:24.844,READY,False,,,0.000,False,1029
2026-02-03 11:41:25.450,READY,False,,,0.000,False,1034
2026-02-03 11:41:26.048,READY,False,,,0.000,False,1039
2026-02-03 11:41:26.644,READY,False,,,0.000,False,1044
2026-02-03 11:41:27.253,READY,False,,,0.000,False,1049
2026-02-03 11:41:27.844,READY,False,,,0.000,False,1054
2026-02-03 11:41:28.522,READY,False,,,0.000,False,1059
2026-02-03 11:41:29.053,READY,False,,,0.000,False,1064
2026-02-03 11:41:29.645,READY,False,,,0.000,False,1069
2026-02-03 11:41:30.246,READY,False,,,0.000,False,1074
2026-02-03 11:41:30.846,READY,False,,,0.000,False,1079
2026-02-03 11:41:31.443,READY,False,,,0.000,False,1084
2026-02-03 11:41:32.047,READY,False,,,0.000,False,1089
2026-02-03 11:41:32.670,READY,False,,,0.000,False,1094
2026-02-03 11:41:33.324,READY,False,,,0.000,False,1099
2026-02-03 11:41:33.925,READY,False,,,0.000,False,1104
2026-02-03 11:41:34.524,READY,False,,,0.000,False,1109
2026-02-03 11:41:35.129,READY,False,,,0.000,False,1114
2026-02-03 11:41:35.728,READY,False,,,0.000,False,1119
2026-02-03 11:41:36.315,READY,False,,,0.000,False,1124
2026-02-03 11:41:36.917,READY,False,,,0.000,False,1129
2026-02-03 11:41:37.524,READY,False,,,0.000,False,1134
2026-02-03 11:41:38.115,READY,False,,,0.000,False,1139
2026-02-03 11:41:38.727,READY,False,,,0.000,False,1144
2026-02-03 11:41:39.314,READY,False,,,0.000,False,1149
2026-02-03 11:41:39.926,READY,False,,,0.000,False,1154
2026-02-03 11:41:40.518,READY,False,,,0.000,False,1159
2026-02-03 11:41:41.115,READY,False,,,0.000,False,1164
2026-02-03 11:41:41.719,READY,False,,,0.000,False,1169
