timestamp,fps,frame_time_ms,state,cap_read_ms,process_state_ms,draw_ui_ms,imshow_ms,memory_mb
2026-02-03 11:39:18.186,10.33,96.84,READY,5.12,1.27,86.12,0.72,230.07
2026-02-03 11:39:18.292,10.19,98.16,READY,4.73,1.95,87.29,0.59,230.07
2026-02-03 11:39:18.492,5.19,192.64,READY,6.89,120.72,62.15,0.61,230.05
2026-02-03 11:39:18.574,13.34,74.94,READY,1.49,0.55,70.14,0.72,230.05
2026-02-03 11:39:18.658,13.54,73.85,READY,4.45,0.69,64.35,0.58,230.05
2026-02-03 11:39:18.775,8.95,111.74,READY,44.04,0.57,64.01,0.55,230.05
2026-02-03 11:39:18.863,12.08,82.81,READY,3.58,1.87,73.31,0.56,230.05
2026-02-03 11:39:19.103,4.25,235.08,READY,37.95,127.44,66.89,0.65,230.05
2026-02-03 11:39:19.216,9.98,100.19,READY,1.49,0.63,94.94,1.10,229.95
2026-02-03 11:39:19.325,10.37,96.45,READY,13.96,1.18,74.94,1.00,229.95
2026-02-03 11:39:19.453,9.25,108.08,READY,30.98,1.25,70.53,0.52,229.95
2026-02-03 11:39:19.551,12.00,83.36,READY,3.58,1.22,74.17,0.52,229.95
2026-02-03 11:39:19.771,4.68,213.86,READY,16.90,129.23,65.16,0.54,229.95
2026-02-03 11:39:19.867,11.30,88.48,READY,2.94,0.95,80.76,0.56,229.95
2026-02-03 11:39:19.977,9.51,105.11,READY,34.46,1.49,65.74,0.57,229.95
2026-02-03 11:39:20.053,14.04,71.23,READY,2.63,0.65,64.80,0.66,229.95
2026-02-03 11:39:20.175,8.53,117.20,READY,48.04,0.59,65.98,0.63,229.95
2026-02-03 11:39:20.360,5.56,179.70,READY,2.69,112.53,60.80,0.58,229.95
2026-02-03 11:39:20.453,11.83,84.56,READY,3.18,1.65,75.18,0.57,229.82
2026-02-03 11:39:20.527,14.44,69.26,READY,1.34,1.15,63.53,0.59,229.82
2026-02-03 11:39:20.642,9.12,109.69,READY,43.47,0.67,62.30,0.59,229.82
2026-02-03 11:39:20.715,14.59,68.55,READY,1.77,1.27,61.97,0.56,229.77
2026-02-03 11:39:20.955,4.26,234.98,READY,54.46,117.55,59.93,0.57,231.39
2026-02-03 11:39:21.050,11.47,87.18,READY,3.05,2.04,78.15,0.61,231.39
2026-02-03 11:39:21.130,13.96,71.61,READY,2.80,1.52,63.65,0.74,231.39
2026-02-03 11:39:21.241,9.40,106.39,READY,41.08,1.09,60.43,0.61,231.39
2026-02-03 11:39:21.317,14.03,71.26,READY,3.21,0.90,62.32,0.59,231.39
2026-02-03 11:39:21.543,4.52,221.06,READY,52.17,108.76,57.47,0.54,231.39
2026-02-03 11:39:21.632,12.31,81.25,READY,2.85,2.28,72.00,0.54,231.39
2026-02-03 11:39:21.713,13.58,73.65,READY,6.18,1.24,61.65,0.56,231.39
2026-02-03 11:39:21.850,7.57,132.03,READY,56.64,0.65,72.04,0.65,231.39
2026-02-03 11:39:21.939,11.98,83.46,READY,3.58,1.75,74.63,0.55,231.39
2026-02-03 11:39:22.146,4.95,201.88,READY,30.53,111.40,57.21,0.61,231.39
2026-02-03 11:39:22.235,12.27,81.51,READY,3.32,1.77,72.40,0.63,231.39
2026-02-03 11:39:22.312,14.04,71.21,READY,2.60,1.98,63.21,0.55,231.39
2026-02-03 11:39:22.437,8.29,120.62,READY,59.07,0.60,58.18,0.54,231.39
2026-02-03 11:39:22.511,14.53,68.84,READY,2.58,1.33,60.91,0.54,231.39
2026-02-03 11:39:22.744,4.38,228.49,READY,58.71,110.17,56.78,0.52,231.39
2026-02-03 11:39:22.840,11.35,88.08,READY,3.34,1.80,79.24,0.58,231.39
2026-02-03 11:39:22.917,13.79,72.50,READY,2.90,1.80,63.37,0.58,231.39
2026-02-03 11:39:23.038,8.66,115.52,READY,52.51,0.65,59.76,0.64,231.39
2026-02-03 11:39:23.111,14.46,69.14,READY,2.84,1.27,61.14,0.62,231.39
2026-02-03 11:39:23.342,4.43,225.74,READY,58.19,106.54,58.48,0.55,231.51
2026-02-03 11:39:23.440,11.25,88.85,READY,2.91,1.96,79.50,1.06,231.51
2026-02-03 11:39:23.528,12.14,82.38,READY,3.27,1.21,74.01,0.62,231.51
2026-02-03 11:39:23.649,8.62,115.99,READY,42.69,0.56,68.93,0.59,231.51
2026-02-03 11:39:23.729,13.35,74.91,READY,3.53,1.70,66.02,0.62,231.51
2026-02-03 11:39:23.960,4.43,225.87,READY,41.37,115.33,65.81,0.62,231.51
2026-02-03 11:39:24.046,12.35,80.98,READY,2.49,0.77,75.08,0.67,231.51
2026-02-03 11:39:24.133,12.23,81.78,READY,3.45,1.75,71.85,0.63,231.51
2026-02-03 11:39:24.257,8.39,119.15,READY,39.76,1.21,74.62,0.59,231.51
2026-02-03 11:39:24.339,12.97,77.11,READY,3.07,1.31,68.97,0.58,231.51
2026-02-03 11:39:24.549,4.88,205.02,READY,30.75,111.26,60.42,0.55,231.63
2026-02-03 11:39:24.634,12.45,80.31,READY,4.51,1.84,70.39,0.65,231.63
2026-02-03 11:39:24.712,13.71,72.93,READY,4.65,1.64,62.84,0.56,231.63
2026-02-03 11:39:24.837,8.33,120.03,READY,57.47,0.57,59.36,0.56,231.63
2026-02-03 11:39:24.911,14.46,69.17,READY,2.68,1.32,61.56,0.55,231.63
2026-02-03 11:39:25.144,4.39,227.91,READY,58.49,108.93,57.88,0.54,231.63
2026-02-03 11:39:25.227,12.81,78.07,READY,2.67,1.27,70.35,0.61,231.63
2026-02-03 11:39:25.313,12.42,80.50,READY,14.06,0.58,62.71,0.88,231.63
2026-02-03 11:39:25.437,8.40,119.09,READY,57.28,0.64,58.60,0.58,231.63
2026-02-03 11:39:25.511,14.47,69.11,READY,3.17,1.11,60.84,0.57,231.63
2026-02-03 11:39:25.742,4.41,226.81,READY,59.40,107.40,57.44,0.60,231.63
2026-02-03 11:39:25.831,12.30,81.28,READY,2.92,1.73,72.50,0.57,231.63
2026-02-03 11:39:25.914,12.95,77.19,READY,10.00,1.12,62.85,0.60,231.63
2026-02-03 11:39:26.038,8.38,119.27,READY,57.04,0.60,59.04,0.63,231.63
2026-02-03 11:39:26.114,14.08,71.02,READY,2.68,1.23,63.30,0.57,231.63
2026-02-03 11:39:26.345,4.41,226.73,READY,56.47,110.30,57.38,0.57,231.76
2026-02-03 11:39:26.440,11.55,86.56,READY,3.33,1.57,77.78,0.66,231.76
2026-02-03 11:39:26.522,13.15,76.07,READY,3.15,1.93,65.72,0.59,231.76
2026-02-03 11:39:26.644,8.53,117.28,READY,48.40,0.55,65.51,0.58,231.76
2026-02-03 11:39:26.727,12.93,77.36,READY,2.67,1.48,69.34,0.66,231.76
2026-02-03 11:39:26.951,4.55,219.64,READY,45.28,110.84,60.50,0.64,231.88
2026-02-03 11:39:27.041,12.18,82.11,READY,3.48,1.84,72.75,0.56,231.88
2026-02-03 11:39:27.119,13.73,72.82,READY,2.67,1.27,65.14,0.59,231.88
2026-02-03 11:39:27.246,8.20,121.89,READY,50.85,0.57,67.77,0.63,231.88
2026-02-03 11:39:27.320,14.47,69.13,READY,2.66,0.56,63.31,0.55,231.88
2026-02-03 11:39:27.552,4.41,226.63,READY,50.23,114.20,59.40,0.57,231.88
2026-02-03 11:39:27.647,11.54,86.68,READY,2.88,1.85,77.50,0.81,231.76
2026-02-03 11:39:27.727,13.49,74.12,READY,2.69,1.14,66.04,0.65,231.76
2026-02-03 11:39:27.849,8.54,117.15,READY,44.80,0.65,68.33,0.60,231.76
2026-02-03 11:39:27.925,14.17,70.58,READY,2.50,1.00,64.01,0.98,231.76
2026-02-03 11:39:28.151,4.58,218.38,READY,43.29,112.51,59.49,0.65,231.64
2026-02-03 11:39:28.234,12.78,78.25,READY,2.86,1.44,70.31,0.56,231.64
2026-02-03 11:39:28.315,13.19,75.82,READY,9.06,1.15,61.75,0.59,231.64
2026-02-03 11:39:28.390,14.32,69.82,READY,1.58,0.58,63.51,0.59,231.64
2026-02-03 11:39:28.511,8.56,116.85,READY,48.68,0.56,65.03,0.60,231.64
2026-02-03 11:39:28.693,5.67,176.40,READY,3.61,112.03,57.16,0.58,231.64
2026-02-03 11:39:28.787,11.64,85.89,READY,3.75,1.97,76.40,0.65,231.64
2026-02-03 11:39:28.862,14.33,69.80,READY,2.80,0.61,62.96,0.57,231.64
2026-02-03 11:39:28.977,9.08,110.09,READY,45.43,0.67,61.20,0.56,231.64
2026-02-03 11:39:29.109,7.86,127.18,READY,61.32,0.63,62.21,0.57,231.64
2026-02-03 11:39:29.289,5.71,175.08,READY,2.62,111.11,57.64,0.55,231.64
2026-02-03 11:39:29.381,11.97,83.54,READY,3.38,1.78,74.14,0.55,231.64
2026-02-03 11:39:29.455,14.43,69.31,READY,2.52,0.69,62.64,0.70,231.64
2026-02-03 11:39:29.581,8.28,120.80,READY,51.36,0.81,64.62,0.62,231.76
2026-02-03 11:39:29.706,8.29,120.57,READY,57.82,0.50,59.57,0.63,231.76
2026-02-03 11:39:29.892,5.54,180.52,READY,3.46,112.19,61.33,0.67,231.76
2026-02-03 11:39:29.987,11.38,87.86,READY,3.27,1.88,78.67,0.62,231.64
2026-02-03 11:39:30.066,13.57,73.70,READY,3.22,1.18,64.91,0.59,231.64
2026-02-03 11:39:30.180,9.19,108.86,READY,41.63,1.12,61.86,1.17,231.74
2026-02-03 11:39:30.306,8.31,120.38,READY,58.08,0.62,59.05,0.63,231.74
2026-02-03 11:39:30.497,5.41,184.69,READY,3.30,114.14,63.05,0.73,231.72
2026-02-03 11:39:30.594,11.63,85.99,READY,3.91,1.13,76.98,0.71,231.74
2026-02-03 11:39:30.672,13.61,73.49,READY,3.45,1.10,63.66,0.63,231.74
2026-02-03 11:39:30.781,9.64,103.72,READY,34.27,1.60,63.21,0.65,231.74
2026-02-03 11:39:30.906,8.36,119.68,READY,57.55,0.56,59.03,0.55,231.74
2026-02-03 11:39:31.097,5.36,186.68,READY,1.72,121.17,60.10,0.60,232.24
2026-02-03 11:39:31.182,12.54,79.75,READY,3.08,1.41,71.04,0.62,232.24
2026-02-03 11:39:31.266,12.57,79.54,READY,4.59,2.39,67.50,0.63,232.24
2026-02-03 11:39:31.378,9.37,106.69,READY,42.23,1.15,59.53,0.54,232.24
2026-02-03 11:39:31.506,8.11,123.23,READY,60.86,0.64,59.23,0.54,232.24
2026-02-03 11:39:31.686,5.71,175.09,READY,2.65,111.06,57.73,0.58,232.24
2026-02-03 11:39:31.766,13.24,75.51,READY,1.81,1.02,69.49,0.65,232.24
2026-02-03 11:39:31.850,12.71,78.66,READY,7.44,1.56,65.09,0.53,232.24
2026-02-03 11:39:31.927,13.91,71.89,READY,2.43,0.75,65.57,0.61,232.24
2026-02-03 11:39:32.041,9.10,109.91,READY,45.09,0.57,61.40,0.53,232.24
2026-02-03 11:39:32.229,5.48,182.55,READY,2.55,117.52,58.64,0.53,232.24
2026-02-03 11:39:32.320,12.01,83.26,READY,3.99,1.80,73.12,0.58,232.24
2026-02-03 11:39:32.400,13.24,75.51,READY,2.98,1.37,66.63,0.72,232.24
2026-02-03 11:39:32.520,8.73,114.57,READY,40.65,1.19,69.14,0.56,232.23
2026-02-03 11:39:32.598,13.71,72.94,READY,2.74,1.32,64.90,0.57,232.20
2026-02-03 11:39:32.817,4.67,214.21,READY,43.56,109.57,57.85,0.59,232.20
2026-02-03 11:39:32.915,11.27,88.73,READY,1.83,2.24,79.12,0.63,232.32
2026-02-03 11:39:32.995,13.34,74.98,READY,2.80,1.43,65.74,0.67,232.32
2026-02-03 11:39:33.112,8.94,111.81,READY,44.78,0.55,63.47,0.61,232.32
2026-02-03 11:39:33.187,14.25,70.19,READY,2.66,1.37,62.23,0.62,232.32
2026-02-03 11:39:33.417,4.45,224.81,READY,51.72,113.21,57.09,0.60,232.32
2026-02-03 11:39:33.511,11.58,86.34,READY,3.53,1.75,76.93,0.61,232.32
2026-02-03 11:39:33.591,13.48,74.20,READY,2.86,0.71,67.86,0.55,232.32
2026-02-03 11:39:33.711,8.64,115.77,READY,48.36,0.60,64.05,0.55,232.32
2026-02-03 11:39:33.785,14.51,68.90,READY,2.58,1.53,61.74,0.56,232.32
2026-02-03 11:39:34.012,4.51,221.86,READY,53.94,107.59,57.79,0.53,232.32
2026-02-03 11:39:34.102,12.21,81.91,READY,3.45,1.86,72.59,0.58,232.32
2026-02-03 11:39:34.183,13.03,76.72,READY,7.96,1.20,63.56,0.63,232.32
2026-02-03 11:39:34.308,8.34,119.96,READY,55.61,0.57,61.09,0.61,232.32
2026-02-03 11:39:34.385,13.95,71.71,READY,2.23,1.43,64.44,0.54,232.32
2026-02-03 11:39:34.615,4.43,225.59,READY,54.08,109.41,59.53,0.54,232.32
2026-02-03 11:39:34.708,11.75,85.14,READY,3.32,1.85,75.91,0.64,232.32
2026-02-03 11:39:34.787,13.65,73.28,READY,2.67,1.75,64.76,0.57,232.32
2026-02-03 11:39:34.910,8.42,118.82,READY,52.70,0.67,62.63,0.75,232.32
2026-02-03 11:39:34.987,13.90,71.97,READY,2.94,1.25,63.87,0.65,232.32
2026-02-03 11:39:35.221,4.37,228.96,READY,51.95,113.80,60.39,0.53,232.32
2026-02-03 11:39:35.318,11.20,89.30,READY,2.89,2.13,80.35,0.63,232.36
2026-02-03 11:39:35.396,13.80,72.47,READY,1.52,0.57,66.40,0.67,232.36
2026-02-03 11:39:35.513,8.88,112.67,READY,44.42,0.56,64.35,0.57,232.36
2026-02-03 11:39:35.587,14.52,68.87,READY,2.30,1.04,62.45,0.60,232.36
2026-02-03 11:39:35.822,4.36,229.57,READY,51.95,113.53,61.52,0.59,232.38
2026-02-03 11:39:35.922,10.94,91.45,READY,3.40,1.81,81.79,0.67,232.38
2026-02-03 11:39:36.002,13.27,75.38,READY,3.44,1.52,66.06,0.68,232.38
2026-02-03 11:39:36.122,8.75,114.29,READY,38.29,1.28,70.45,0.60,232.38
2026-02-03 11:39:36.201,13.56,73.76,READY,3.25,1.46,65.14,0.55,232.38
2026-02-03 11:39:36.421,4.64,215.30,READY,40.38,110.22,61.30,0.60,232.38
2026-02-03 11:39:36.519,11.26,88.77,READY,4.23,1.40,78.66,0.62,232.38
2026-02-03 11:39:36.600,13.13,76.17,READY,4.06,1.49,66.17,0.61,232.38
2026-02-03 11:39:36.716,8.96,111.61,READY,41.03,1.12,66.07,0.54,232.38
2026-02-03 11:39:36.794,13.99,71.49,READY,4.03,1.79,61.59,0.56,232.38
2026-02-03 11:39:37.014,4.63,215.86,READY,45.83,109.92,57.56,0.60,232.38
2026-02-03 11:39:37.103,12.34,81.05,READY,3.32,1.82,71.82,0.63,232.38
2026-02-03 11:39:37.183,13.46,74.28,READY,5.97,2.11,62.22,0.58,232.38
2026-02-03 11:39:37.306,8.40,119.05,READY,56.91,0.67,58.81,0.65,232.38
2026-02-03 11:39:37.383,14.05,71.15,READY,2.84,1.41,63.10,0.60,232.38
2026-02-03 11:39:37.615,4.39,227.72,READY,57.07,109.74,58.33,0.62,232.38
2026-02-03 11:39:37.709,11.74,85.20,READY,2.98,1.98,76.13,0.56,232.38
2026-02-03 11:39:37.787,13.63,73.38,READY,2.80,1.54,64.94,0.62,232.38
2026-02-03 11:39:37.909,8.56,116.86,READY,53.11,0.60,60.55,0.60,232.38
2026-02-03 11:39:37.984,14.26,70.13,READY,2.60,1.37,62.40,0.64,232.38
2026-02-03 11:39:38.214,4.44,225.24,READY,55.43,110.24,56.93,0.63,232.38
2026-02-03 11:39:38.308,11.68,85.64,READY,3.37,1.84,76.05,0.61,232.38
2026-02-03 11:39:38.390,13.00,76.93,READY,2.98,0.58,69.66,0.64,232.38
2026-02-03 11:39:38.525,7.70,129.93,READY,50.17,0.77,75.30,0.63,232.38
2026-02-03 11:39:38.596,15.14,66.04,READY,2.58,0.63,60.12,0.58,232.38
2026-02-03 11:39:38.819,4.59,217.68,READY,45.12,110.11,59.18,0.59,232.38
2026-02-03 11:39:38.916,11.25,88.90,READY,4.42,1.36,79.00,0.51,232.26
2026-02-03 11:39:38.994,13.75,72.71,READY,3.04,1.32,64.09,0.51,232.26
2026-02-03 11:39:39.114,8.65,115.58,READY,47.02,0.55,64.84,0.61,232.26
2026-02-03 11:39:39.190,14.06,71.10,READY,3.64,1.26,62.60,0.60,232.26
2026-02-03 11:39:39.421,4.43,225.78,READY,49.54,115.11,58.50,0.59,232.26
2026-02-03 11:39:39.512,12.00,83.36,READY,2.95,2.05,74.76,0.64,232.26
2026-02-03 11:39:39.586,14.52,68.86,READY,3.28,0.79,61.95,0.56,232.26
2026-02-03 11:39:39.707,8.62,116.00,READY,53.92,0.61,58.86,0.60,232.26
2026-02-03 11:39:39.783,14.36,69.65,READY,2.68,0.53,62.86,0.63,232.26
2026-02-03 11:39:40.017,4.37,228.63,READY,56.46,111.07,58.46,0.58,232.26
2026-02-03 11:39:40.109,11.86,84.34,READY,3.25,1.79,75.36,0.60,232.26
2026-02-03 11:39:40.188,13.60,73.52,READY,4.11,1.99,63.31,0.74,232.26
2026-02-03 11:39:40.309,8.60,116.22,READY,52.09,0.55,61.00,0.63,232.26
2026-02-03 11:39:40.384,14.26,70.11,READY,2.59,1.40,62.43,0.58,232.26
2026-02-03 11:39:40.615,4.42,226.11,READY,56.09,107.71,59.13,1.17,232.26
2026-02-03 11:39:40.707,11.82,84.63,READY,3.57,1.96,75.47,0.57,232.26
2026-02-03 11:39:40.784,13.96,71.63,READY,4.96,2.21,60.46,0.64,232.26
2026-02-03 11:39:40.906,8.52,117.30,READY,55.60,0.62,58.39,0.64,232.26
2026-02-03 11:39:40.982,14.14,70.71,READY,3.05,1.23,62.50,0.57,232.26
2026-02-03 11:39:41.215,4.39,227.80,READY,57.48,109.56,58.10,0.62,232.26
2026-02-03 11:39:41.309,11.62,86.04,READY,3.68,1.89,76.69,0.71,232.14
2026-02-03 11:39:41.382,14.82,67.49,READY,2.05,0.57,61.75,0.60,232.14
2026-02-03 11:39:41.508,8.21,121.77,READY,58.99,0.57,59.33,0.81,232.14
2026-02-03 11:39:41.584,14.17,70.59,READY,3.60,1.19,61.72,0.59,232.14
2026-02-03 11:39:41.812,4.47,223.89,READY,56.30,107.72,56.95,0.73,232.14
2026-02-03 11:39:41.909,11.35,88.12,READY,3.01,1.68,77.70,0.72,232.14
2026-02-03 11:39:42.019,9.65,103.61,READY,5.00,1.65,92.43,0.54,232.14
2026-02-03 11:39:42.113,11.31,88.42,READY,20.90,0.61,59.98,0.53,232.14
2026-02-03 11:39:42.184,14.99,66.72,READY,2.55,0.67,60.95,0.59,232.14
2026-02-03 11:39:42.414,4.44,225.06,READY,55.73,109.01,57.67,0.60,232.14
2026-02-03 11:39:42.508,11.63,85.95,READY,2.52,1.31,77.72,0.59,232.14
2026-02-03 11:39:42.585,13.80,72.48,READY,2.85,1.61,63.30,0.65,232.14
2026-02-03 11:39:42.709,8.40,119.03,READY,55.06,0.56,60.67,0.64,232.14
2026-02-03 11:39:42.786,13.95,71.71,READY,2.62,1.42,63.87,0.59,232.14
2026-02-03 11:39:43.013,4.49,222.84,READY,54.62,107.86,57.75,0.56,232.14
2026-02-03 11:39:43.109,11.56,86.50,READY,2.78,1.75,76.71,0.61,232.20
2026-02-03 11:39:43.193,13.13,76.17,READY,2.58,1.35,69.33,0.63,232.20
2026-02-03 11:39:43.312,8.90,112.38,READY,45.10,0.67,63.97,0.61,232.20
2026-02-03 11:39:43.390,13.68,73.10,READY,4.53,1.79,62.71,0.62,232.20
2026-02-03 11:39:43.618,4.48,223.00,READY,50.08,111.84,58.43,0.62,232.20
2026-02-03 11:39:43.708,12.25,81.67,READY,3.01,1.63,72.46,0.62,232.20
2026-02-03 11:39:43.781,14.72,67.91,READY,2.89,0.71,61.67,0.56,232.20
2026-02-03 11:39:43.859,13.92,71.86,READY,2.88,1.53,63.23,0.87,232.20
2026-02-03 11:39:43.984,8.48,117.99,READY,46.97,0.55,67.73,0.58,232.20
2026-02-03 11:39:44.167,5.59,179.03,READY,1.44,114.35,58.05,0.58,232.20
2026-02-03 11:39:44.262,11.45,87.37,READY,3.01,2.12,78.67,0.56,232.32
2026-02-03 11:39:44.342,13.47,74.23,READY,3.63,2.06,64.54,0.63,232.32
2026-02-03 11:39:44.449,9.79,102.13,READY,35.59,1.80,60.66,0.64,232.32
2026-02-03 11:39:44.575,8.30,120.47,READY,58.92,0.65,58.20,0.56,232.32
2026-02-03 11:39:44.768,5.31,188.25,READY,4.13,122.08,58.48,0.56,232.32
2026-02-03 11:39:44.862,11.52,86.79,READY,3.00,1.88,78.26,0.63,232.32
2026-02-03 11:39:44.941,13.51,74.00,READY,3.83,2.02,63.30,0.76,232.32
2026-02-03 11:39:45.050,9.63,103.83,READY,34.99,1.79,61.34,0.59,232.32
2026-02-03 11:39:45.177,8.19,122.12,READY,58.46,0.53,59.14,0.61,232.32
2026-02-03 11:39:45.361,5.59,178.80,READY,3.17,113.08,58.63,0.62,232.32
2026-02-03 11:39:45.452,12.00,83.34,READY,3.23,1.86,74.19,0.62,232.32
2026-02-03 11:39:45.530,13.73,72.83,READY,2.80,1.95,62.68,0.57,232.32
2026-02-03 11:39:45.648,8.85,112.99,READY,46.40,0.62,62.87,0.69,232.32
2026-02-03 11:39:45.776,8.15,122.63,READY,60.44,0.64,58.89,0.61,232.32
2026-02-03 11:39:45.965,5.42,184.38,READY,3.01,113.52,62.70,1.25,232.32
2026-02-03 11:39:46.061,11.71,85.42,READY,3.43,1.25,76.75,0.62,232.32
2026-02-03 11:39:46.137,13.97,71.56,READY,2.38,1.42,64.20,0.58,232.32
2026-02-03 11:39:46.248,9.47,105.54,READY,41.01,1.12,60.06,0.56,232.32
2026-02-03 11:39:46.377,8.05,124.27,READY,61.15,0.57,59.84,0.63,232.32
2026-02-03 11:39:46.562,5.55,180.06,READY,2.86,113.84,59.27,0.62,232.32
2026-02-03 11:39:46.654,11.87,84.27,READY,3.43,1.95,74.48,0.74,232.32
2026-02-03 11:39:46.732,13.74,72.80,READY,2.97,1.29,64.29,0.58,232.32
2026-02-03 11:39:46.848,9.04,110.64,READY,45.45,0.54,61.58,0.61,232.32
2026-02-03 11:39:46.979,7.95,125.85,READY,60.60,0.64,61.92,0.63,232.32
2026-02-03 11:39:47.198,4.66,214.50,READY,2.68,149.43,59.48,0.57,232.32
2026-02-03 11:39:47.287,12.38,80.79,READY,3.28,1.84,71.26,0.61,232.32
2026-02-03 11:39:47.381,11.22,89.15,READY,22.52,0.68,63.04,0.57,232.32
2026-02-03 11:39:47.453,14.90,67.10,READY,2.95,0.57,60.75,0.58,232.32
2026-02-03 11:39:47.576,8.46,118.22,READY,55.72,0.56,59.28,0.57,232.32
2026-02-03 11:39:47.755,5.76,173.59,READY,2.65,110.21,57.03,0.62,232.32
2026-02-03 11:39:47.847,11.92,83.90,READY,3.47,1.72,74.61,0.56,232.32
2026-02-03 11:39:47.921,14.57,68.63,READY,1.35,0.84,63.19,0.58,232.32
2026-02-03 11:39:48.043,8.58,116.55,READY,55.66,0.65,57.59,0.60,232.32
2026-02-03 11:39:48.178,7.63,131.01,READY,66.34,0.65,61.13,0.61,232.36
2026-02-03 11:39:48.463,3.57,279.99,READY,2.58,216.07,57.71,0.54,232.48
2026-02-03 11:39:48.556,11.77,84.94,READY,3.75,1.81,74.95,0.63,232.48
2026-02-03 11:39:48.649,11.32,88.34,READY,20.74,0.73,63.98,0.57,232.48
2026-02-03 11:39:48.777,8.17,122.39,READY,59.56,0.57,59.63,0.58,232.48
2026-02-03 11:39:48.853,14.02,71.35,READY,2.93,1.26,63.37,0.61,232.48
2026-02-03 11:39:49.083,4.44,225.06,READY,56.80,108.67,57.02,0.60,232.48
2026-02-03 11:39:49.182,10.89,91.79,READY,4.34,2.74,80.91,0.60,232.48
2026-02-03 11:39:49.267,12.70,78.77,READY,4.33,1.89,66.63,0.92,232.48
2026-02-03 11:39:49.382,9.15,109.31,READY,41.27,1.12,63.18,0.58,232.48
2026-02-03 11:39:49.457,14.33,69.79,READY,2.54,1.15,62.77,0.59,232.48
2026-02-03 11:39:49.780,3.15,317.59,READY,51.84,205.41,57.55,0.56,232.48
