timestamp,fps,frame_time_ms,state,cap_read_ms,process_state_ms,draw_ui_ms,imshow_ms,memory_mb
2026-02-03 12:16:57.154,8.67,115.35,READY,3.11,1.47,106.95,0.73,230.18
2026-02-03 12:16:57.277,8.46,118.17,READY,4.68,1.98,107.60,0.61,230.18
2026-02-03 12:16:57.506,4.45,224.49,READY,3.26,114.63,103.06,0.59,230.18
2026-02-03 12:16:57.635,8.02,124.76,READY,3.15,1.82,115.79,0.74,230.18
2026-02-03 12:16:57.761,8.32,120.18,READY,3.97,1.43,110.65,0.61,230.18
2026-02-03 12:16:57.887,8.22,121.65,READY,4.00,2.06,111.79,0.61,230.29
2026-02-03 12:16:58.013,8.31,120.40,READY,4.04,2.16,109.25,0.61,230.29
2026-02-03 12:16:58.240,4.50,222.23,READY,4.22,110.80,103.05,0.60,230.29
2026-02-03 12:16:58.365,8.26,121.05,READY,2.93,0.68,114.84,0.61,230.29
2026-02-03 12:16:58.486,8.65,115.56,READY,2.37,1.46,108.46,0.65,230.29
2026-02-03 12:16:58.613,8.20,121.92,READY,5.24,1.90,110.94,0.77,230.29
2026-02-03 12:16:58.736,8.44,118.45,READY,4.28,2.07,108.31,0.60,230.29
2026-02-03 12:16:58.984,4.12,242.76,READY,2.42,118.38,118.42,0.64,230.29
2026-02-03 12:16:59.119,7.66,130.56,READY,2.84,1.49,122.31,0.61,230.29
2026-02-03 12:16:59.253,7.75,128.98,READY,2.95,1.69,120.54,0.59,230.29
2026-02-03 12:16:59.377,8.38,119.39,READY,2.73,1.25,111.86,0.63,230.29
2026-02-03 12:16:59.503,8.28,120.77,READY,2.79,1.74,112.28,0.60,230.29
2026-02-03 12:16:59.735,4.42,226.44,READY,2.82,113.80,105.80,0.63,230.29
2026-02-03 12:16:59.868,7.78,128.57,READY,2.90,1.79,120.13,0.61,230.29
2026-02-03 12:16:59.998,7.99,125.21,READY,3.50,1.79,115.68,0.69,230.29
2026-02-03 12:17:00.128,8.01,124.78,READY,2.70,1.75,116.63,0.62,230.29
2026-02-03 12:17:00.254,8.28,120.71,READY,2.62,1.49,112.50,0.62,230.29
2026-02-03 12:17:00.480,4.51,221.92,READY,2.61,111.54,104.02,0.62,230.38
2026-02-03 12:17:00.607,8.22,121.63,READY,2.06,0.64,115.51,0.80,230.38
2026-02-03 12:17:00.726,8.72,114.74,READY,2.10,1.26,107.76,0.73,230.38
2026-02-03 12:17:00.851,8.37,119.44,READY,1.99,1.51,111.47,0.64,230.38
2026-02-03 12:17:00.972,8.59,116.48,READY,1.71,1.18,110.29,0.59,230.38
2026-02-03 12:17:01.203,4.42,226.25,READY,2.11,111.22,108.61,1.28,230.88
2026-02-03 12:17:01.333,7.98,125.35,READY,2.61,1.67,117.48,0.68,230.88
2026-02-03 12:17:01.456,8.50,117.69,READY,1.60,1.69,110.56,0.60,230.88
2026-02-03 12:17:01.577,8.60,116.34,READY,1.66,1.61,109.48,0.60,230.88
2026-02-03 12:17:01.698,8.58,116.61,READY,2.83,1.58,108.35,0.61,230.88
2026-02-03 12:17:01.938,4.26,234.62,READY,1.63,119.48,109.69,0.70,230.88
2026-02-03 12:17:02.082,7.17,139.47,READY,1.25,1.23,130.92,0.59,230.88
2026-02-03 12:17:02.214,7.88,126.97,READY,2.54,1.07,120.62,0.62,230.88
2026-02-03 12:17:02.339,8.31,120.37,READY,2.45,0.88,114.14,0.63,230.88
2026-02-03 12:17:02.458,8.75,114.26,READY,3.80,1.08,106.78,0.60,230.88
2026-02-03 12:17:02.685,4.50,222.12,READY,2.84,112.66,103.15,0.60,230.88
2026-02-03 12:17:02.813,8.08,123.69,READY,3.21,1.38,115.15,0.64,230.88
2026-02-03 12:17:02.936,8.45,118.39,READY,2.77,1.78,110.06,0.63,230.88
2026-02-03 12:17:03.061,8.50,117.70,READY,4.05,2.11,107.65,0.66,230.88
2026-02-03 12:17:03.182,8.57,116.66,READY,2.84,1.59,108.01,0.64,230.88
2026-02-03 12:17:03.408,4.53,220.66,READY,2.56,111.63,102.84,0.67,230.88
2026-02-03 12:17:03.539,7.89,126.75,READY,2.71,1.60,118.34,0.78,230.88
2026-02-03 12:17:03.658,8.75,114.32,READY,2.81,0.62,108.24,0.67,230.88
2026-02-03 12:17:03.779,8.67,115.39,READY,2.48,0.61,109.19,0.71,230.88
2026-02-03 12:17:03.899,8.67,115.32,READY,2.60,1.39,107.27,0.72,230.88
2026-02-03 12:17:04.127,4.47,223.85,READY,2.61,114.93,102.60,0.59,230.88
2026-02-03 12:17:04.255,8.14,122.82,READY,2.61,1.77,114.70,0.67,230.88
2026-02-03 12:17:04.378,8.45,118.40,READY,2.68,1.72,110.38,0.59,230.88
2026-02-03 12:17:04.498,8.70,114.93,READY,2.54,1.62,107.07,0.59,230.88
2026-02-03 12:17:04.617,8.71,114.80,READY,2.58,1.62,106.89,0.61,230.88
2026-02-03 12:17:04.854,4.32,231.64,READY,10.46,112.76,105.08,0.61,230.88
2026-02-03 12:17:04.982,8.09,123.68,READY,2.57,1.34,116.03,0.66,230.88
2026-02-03 12:17:05.105,8.49,117.78,READY,4.20,1.54,108.67,0.61,230.88
2026-02-03 12:17:05.225,8.68,115.24,READY,2.84,0.59,108.56,0.60,230.88
2026-02-03 12:17:05.346,8.67,115.32,READY,2.78,1.69,107.62,0.64,230.88
2026-02-03 12:17:05.583,4.30,232.79,READY,14.36,112.47,103.17,0.70,230.88
2026-02-03 12:17:05.711,8.09,123.58,READY,3.54,1.48,114.99,0.66,230.88
2026-02-03 12:17:05.832,8.62,116.04,READY,1.40,0.72,109.95,0.63,230.88
2026-02-03 12:17:05.952,8.69,115.11,READY,2.62,1.68,107.22,0.63,230.88
2026-02-03 12:17:06.076,8.38,119.32,READY,9.59,1.41,105.02,0.61,230.88
2026-02-03 12:17:06.309,4.38,228.06,READY,2.58,116.01,105.60,0.65,230.88
2026-02-03 12:17:06.439,8.01,124.83,READY,2.45,1.78,116.58,0.67,230.88
2026-02-03 12:17:06.570,7.95,125.83,READY,2.65,1.53,117.64,0.64,230.88
2026-02-03 12:17:06.691,8.59,116.44,READY,2.71,1.48,108.25,0.60,230.88
2026-02-03 12:17:06.815,8.41,118.90,READY,6.11,1.52,106.97,0.65,230.88
2026-02-03 12:17:07.052,4.30,232.79,READY,14.03,110.32,105.75,0.61,230.88
2026-02-03 12:17:07.182,7.99,125.17,READY,2.76,1.61,116.43,0.68,230.88
2026-02-03 12:17:07.308,8.25,121.14,READY,4.93,1.93,110.30,0.61,230.88
2026-02-03 12:17:07.431,8.46,118.20,READY,2.95,2.02,108.00,0.65,230.88
2026-02-03 12:17:07.552,8.65,115.64,READY,2.88,1.56,107.54,0.65,230.88
2026-02-03 12:17:07.788,4.33,231.18,READY,10.25,114.24,103.42,0.64,230.88
2026-02-03 12:17:07.917,8.06,124.13,READY,3.01,1.43,115.84,0.76,230.88
2026-02-03 12:17:08.037,8.62,115.98,READY,2.48,1.58,108.85,0.60,230.88
2026-02-03 12:17:08.161,8.42,118.80,READY,2.66,1.51,110.88,0.61,230.88
2026-02-03 12:17:08.280,8.74,114.44,READY,2.49,0.60,108.65,0.67,230.88
2026-02-03 12:17:08.515,4.36,229.57,READY,2.84,115.46,106.98,0.63,230.88
2026-02-03 12:17:08.645,8.06,124.00,READY,2.70,2.19,115.44,0.67,230.88
2026-02-03 12:17:08.767,8.49,117.83,READY,1.61,1.64,110.91,0.61,230.88
2026-02-03 12:17:08.890,8.47,118.00,READY,2.87,1.69,109.36,0.72,230.88
2026-02-03 12:17:09.014,8.49,117.79,READY,6.73,1.49,105.71,0.64,230.88
2026-02-03 12:17:09.256,4.21,237.54,READY,16.93,115.06,102.94,0.61,230.88
2026-02-03 12:17:09.388,7.84,127.62,READY,3.20,1.36,119.21,0.63,230.88
2026-02-03 12:17:09.513,8.36,119.69,READY,4.96,2.25,108.29,0.62,230.88
2026-02-03 12:17:09.634,8.59,116.35,READY,2.91,1.56,108.02,0.61,230.88
2026-02-03 12:17:09.755,8.60,116.34,READY,3.09,1.42,107.96,0.64,230.88
2026-02-03 12:17:09.989,4.36,229.25,READY,6.61,114.90,103.71,0.60,230.88
2026-02-03 12:17:10.118,8.10,123.40,READY,2.57,1.67,115.29,0.66,230.88
2026-02-03 12:17:10.237,8.69,115.08,READY,3.06,1.41,106.76,0.62,230.88
2026-02-03 12:17:10.356,8.78,113.92,READY,2.25,0.76,108.01,0.65,230.88
2026-02-03 12:17:10.479,8.46,118.14,READY,6.30,2.13,105.72,0.59,230.88
2026-02-03 12:17:10.712,4.39,227.92,READY,2.49,117.99,103.87,0.61,230.88
2026-02-03 12:17:10.836,8.36,119.60,READY,2.56,0.58,113.78,0.76,230.88
2026-02-03 12:17:10.957,8.64,115.76,READY,2.65,0.55,109.75,0.75,230.88
2026-02-03 12:17:11.081,8.37,119.41,READY,5.51,2.21,107.51,0.62,230.88
2026-02-03 12:17:11.201,8.65,115.57,READY,2.70,1.51,107.55,0.63,230.88
2026-02-03 12:17:11.430,4.46,224.02,READY,2.67,114.07,103.28,0.63,230.88
2026-02-03 12:17:11.560,7.99,125.10,READY,2.37,0.78,118.63,0.85,230.88
2026-02-03 12:17:11.683,8.50,117.65,READY,2.55,1.72,109.64,0.67,230.88
2026-02-03 12:17:11.804,8.59,116.47,READY,2.90,1.69,108.26,0.61,230.88
2026-02-03 12:17:11.925,8.59,116.38,READY,2.55,1.86,108.41,0.64,230.88
2026-02-03 12:17:12.159,4.37,228.89,READY,2.63,118.61,104.02,0.65,230.88
2026-02-03 12:17:12.284,8.33,120.03,READY,2.58,0.61,114.17,0.61,230.88
2026-02-03 12:17:12.403,8.73,114.57,READY,2.57,1.05,108.36,0.61,230.88
2026-02-03 12:17:12.521,8.82,113.41,READY,2.53,0.54,107.60,0.71,230.88
2026-02-03 12:17:12.642,8.63,115.93,READY,3.19,1.44,107.62,0.62,230.88
2026-02-03 12:17:12.866,4.56,219.25,READY,2.54,111.39,102.73,0.60,230.88
2026-02-03 12:17:12.995,8.02,124.74,READY,2.56,0.75,118.60,0.74,230.88
2026-02-03 12:17:13.121,8.29,120.60,READY,2.69,0.80,114.44,0.64,230.88
2026-02-03 12:17:13.239,8.85,113.00,READY,2.47,0.88,107.00,0.65,230.88
2026-02-03 12:17:13.356,8.85,112.98,READY,2.42,0.94,106.90,0.60,230.88
2026-02-03 12:17:13.590,4.38,228.41,READY,6.17,114.43,103.74,0.60,230.88
2026-02-03 12:17:13.724,7.70,129.88,READY,3.07,2.02,119.08,0.65,230.88
2026-02-03 12:17:13.845,8.60,116.24,READY,1.62,0.59,110.59,0.62,230.88
2026-02-03 12:17:13.965,8.69,115.08,READY,2.56,0.55,108.91,0.71,230.88
2026-02-03 12:17:14.089,8.41,118.90,READY,3.11,1.42,111.10,0.69,230.88
2026-02-03 12:17:14.323,4.36,229.60,READY,10.08,109.58,106.21,0.63,230.88
2026-02-03 12:17:14.452,8.06,124.05,READY,2.60,1.60,115.43,0.62,230.88
2026-02-03 12:17:14.573,8.63,115.93,READY,2.36,0.86,109.45,0.62,230.88
2026-02-03 12:17:14.692,8.79,113.82,READY,2.35,0.76,107.56,0.60,230.88
2026-02-03 12:17:14.816,8.37,119.52,READY,7.38,1.36,106.80,0.60,230.88
2026-02-03 12:17:15.049,4.37,228.62,READY,14.36,108.34,103.23,0.60,230.88
2026-02-03 12:17:15.180,7.97,125.50,READY,3.72,2.00,115.59,0.59,230.88
2026-02-03 12:17:15.303,8.46,118.21,READY,3.10,1.68,109.25,0.59,230.88
2026-02-03 12:17:15.426,8.49,117.77,READY,3.07,1.57,109.07,0.64,230.88
2026-02-03 12:17:15.549,8.45,118.36,READY,5.19,1.86,107.59,0.60,230.88
2026-02-03 12:17:15.772,4.57,218.74,READY,2.50,109.91,103.40,0.62,230.88
2026-02-03 12:17:15.901,8.06,124.03,READY,2.32,0.68,118.01,0.69,230.88
2026-02-03 12:17:16.024,8.46,118.23,READY,3.33,1.43,109.83,0.64,230.88
2026-02-03 12:17:16.149,8.32,120.22,READY,7.16,1.26,107.63,0.62,230.88
2026-02-03 12:17:16.271,8.54,117.08,READY,3.68,1.80,108.64,0.70,230.88
2026-02-03 12:17:16.496,4.55,219.91,READY,2.57,111.21,103.16,0.59,230.88
2026-02-03 12:17:16.623,8.17,122.43,READY,2.60,1.39,114.58,0.64,230.88
2026-02-03 12:17:16.749,8.27,120.96,READY,8.84,1.12,107.44,0.62,230.88
2026-02-03 12:17:16.870,8.59,116.38,READY,3.00,1.50,107.77,0.64,230.88
2026-02-03 12:17:16.991,8.58,116.49,READY,2.79,1.36,108.19,0.63,230.88
2026-02-03 12:17:17.219,4.49,222.85,READY,2.76,112.91,103.38,0.67,230.88
2026-02-03 12:17:17.348,8.06,124.01,READY,2.72,1.71,115.78,0.61,230.88
2026-02-03 12:17:17.472,8.38,119.33,READY,2.75,2.06,110.39,0.60,230.88
2026-02-03 12:17:17.592,8.66,115.47,READY,2.72,1.48,107.33,0.63,230.88
2026-02-03 12:17:17.714,8.58,116.61,READY,2.75,1.57,108.49,0.66,230.88
2026-02-03 12:17:17.938,4.56,219.38,READY,2.62,110.70,102.32,0.62,230.88
2026-02-03 12:17:18.068,7.97,125.47,READY,2.67,1.44,117.32,0.60,230.88
2026-02-03 12:17:18.191,8.49,117.73,READY,3.06,1.60,108.89,0.60,230.88
2026-02-03 12:17:18.314,8.48,117.92,READY,2.86,1.52,109.80,0.60,230.88
2026-02-03 12:17:18.434,8.68,115.19,READY,2.70,1.41,107.18,0.60,230.88
2026-02-03 12:17:18.664,4.43,225.63,READY,2.70,115.81,103.25,0.67,230.88
2026-02-03 12:17:18.793,8.05,124.25,READY,3.47,1.36,115.67,0.67,230.88
2026-02-03 12:17:18.916,8.45,118.33,READY,2.83,1.61,109.95,0.61,230.88
2026-02-03 12:17:19.037,8.62,115.99,READY,3.30,1.69,107.22,0.60,230.88
2026-02-03 12:17:19.158,8.64,115.76,READY,2.86,1.65,107.22,0.60,230.88
2026-02-03 12:17:19.386,4.49,222.89,READY,5.95,110.41,102.34,0.60,230.88
2026-02-03 12:17:19.514,8.09,123.56,READY,3.02,1.53,115.16,0.63,230.88
2026-02-03 12:17:19.638,8.38,119.38,READY,4.62,2.17,108.76,0.66,230.88
2026-02-03 12:17:19.759,8.61,116.15,READY,2.70,1.45,107.82,0.68,230.88
2026-02-03 12:17:19.883,8.41,118.85,READY,4.78,2.09,107.56,0.63,230.88
2026-02-03 12:17:20.109,4.52,221.20,READY,2.68,111.61,103.49,0.59,230.88
2026-02-03 12:17:20.237,8.07,123.88,READY,2.85,1.83,115.37,0.60,230.88
2026-02-03 12:17:20.357,8.75,114.34,READY,2.40,0.73,108.22,0.60,230.88
2026-02-03 12:17:20.484,8.15,122.64,READY,7.69,2.00,108.80,0.63,230.88
2026-02-03 12:17:20.609,8.33,120.06,READY,5.27,2.06,109.10,0.61,230.88
2026-02-03 12:17:20.839,4.46,224.25,READY,2.90,112.17,105.43,0.68,230.88
2026-02-03 12:17:20.971,7.98,125.28,READY,2.46,1.89,116.96,0.59,230.88
2026-02-03 12:17:21.091,8.65,115.63,READY,2.23,1.53,107.89,0.61,230.88
2026-02-03 12:17:21.218,8.22,121.62,READY,9.74,1.12,107.35,0.68,230.88
2026-02-03 12:17:21.346,8.11,123.37,READY,14.55,0.54,105.03,0.63,230.88
2026-02-03 12:17:21.575,4.46,224.38,READY,2.82,111.88,105.94,0.61,230.88
2026-02-03 12:17:21.706,7.97,125.53,READY,1.87,1.15,119.18,0.59,230.88
2026-02-03 12:17:21.829,8.44,118.52,READY,3.34,2.23,107.65,0.66,230.88
2026-02-03 12:17:21.954,8.38,119.34,READY,3.16,1.40,110.73,0.59,230.88
2026-02-03 12:17:22.075,8.62,116.05,READY,2.61,1.71,107.72,0.64,230.88
2026-02-03 12:17:22.305,4.43,225.78,READY,2.63,116.20,103.33,0.59,230.88
2026-02-03 12:17:22.437,7.88,126.97,READY,2.75,1.38,118.61,0.68,230.88
2026-02-03 12:17:22.558,8.60,116.26,READY,2.57,1.60,108.55,0.60,230.88
2026-02-03 12:17:22.681,8.48,117.93,READY,6.29,1.27,105.91,0.60,230.88
2026-02-03 12:17:22.800,8.71,114.79,READY,2.74,0.60,108.47,0.63,230.88
2026-02-03 12:17:23.025,4.55,219.78,READY,2.48,110.66,103.20,0.63,230.88
2026-02-03 12:17:23.151,8.24,121.41,READY,2.37,0.74,115.07,0.66,230.88
2026-02-03 12:17:23.274,8.51,117.55,READY,2.71,1.83,109.40,0.64,230.88
2026-02-03 12:17:23.393,8.69,115.02,READY,2.60,0.86,108.56,0.63,230.88
2026-02-03 12:17:23.514,8.66,115.45,READY,2.39,1.61,108.02,0.63,230.88
2026-02-03 12:17:23.745,4.42,226.14,READY,2.57,117.00,102.70,0.82,230.88
2026-02-03 12:17:23.873,8.12,123.15,READY,2.52,1.39,115.51,0.68,230.88
2026-02-03 12:17:23.993,8.69,115.10,READY,1.74,1.53,108.20,0.61,230.88
2026-02-03 12:17:24.113,8.55,116.93,READY,1.99,1.04,110.32,0.61,230.88
2026-02-03 12:17:24.233,8.73,114.59,READY,2.48,1.31,107.74,0.60,230.88
2026-02-03 12:17:24.458,4.54,220.19,READY,2.57,111.54,103.07,0.60,230.88
2026-02-03 12:17:24.592,7.73,129.29,READY,2.54,1.84,121.62,0.65,230.88
2026-02-03 12:17:24.712,8.70,114.89,READY,2.48,1.03,108.96,0.60,230.88
2026-02-03 12:17:24.832,8.64,115.76,READY,2.21,1.42,109.31,0.63,230.88
2026-02-03 12:17:24.953,8.62,116.06,READY,2.86,0.80,109.48,0.61,230.88
2026-02-03 12:17:25.193,4.26,234.94,READY,14.70,112.68,104.86,0.59,230.88
2026-02-03 12:17:25.321,8.14,122.85,READY,2.09,1.38,115.88,0.62,230.88
2026-02-03 12:17:25.441,8.64,115.80,READY,2.17,1.31,109.21,0.60,230.88
2026-02-03 12:17:25.568,8.20,121.90,READY,3.78,1.85,111.85,0.60,230.88
2026-02-03 12:17:25.688,8.67,115.39,READY,2.17,1.37,108.53,0.61,230.88
2026-02-03 12:17:25.925,4.33,231.13,READY,12.72,108.22,106.99,0.69,230.88
2026-02-03 12:17:26.053,8.10,123.51,READY,2.53,1.92,115.93,0.60,230.88
2026-02-03 12:17:26.173,8.70,114.98,READY,2.55,0.76,109.12,0.60,230.88
2026-02-03 12:17:26.293,8.68,115.18,READY,2.32,0.77,109.26,0.61,230.88
2026-02-03 12:17:26.417,8.49,117.76,READY,8.19,1.40,104.87,0.64,230.88
2026-02-03 12:17:26.664,4.12,242.85,READY,15.21,111.21,111.90,0.62,230.91
2026-02-03 12:17:26.798,7.78,128.52,READY,3.22,1.34,120.77,0.61,230.91
2026-02-03 12:17:26.924,8.27,120.88,READY,2.66,1.54,112.76,0.77,230.91
2026-02-03 12:17:27.073,6.93,144.29,READY,2.58,1.50,136.08,0.67,230.91
2026-02-03 12:17:27.191,8.86,112.90,READY,1.44,0.70,107.76,0.59,230.91
2026-02-03 12:17:27.423,4.40,227.04,READY,2.61,116.81,104.71,0.61,230.91
2026-02-03 12:17:27.556,7.82,127.81,READY,3.21,2.12,117.17,0.65,230.91
2026-02-03 12:17:27.679,8.45,118.35,READY,2.71,1.85,110.62,0.87,230.91
2026-02-03 12:17:27.799,8.62,116.03,READY,2.51,1.70,108.22,0.60,230.91
2026-02-03 12:17:27.921,8.54,117.08,READY,2.56,1.57,109.15,0.61,230.91
2026-02-03 12:17:28.149,4.49,222.91,READY,2.62,112.71,103.86,0.60,230.91
2026-02-03 12:17:28.276,8.17,122.46,READY,2.69,0.69,115.94,0.65,230.91
2026-02-03 12:17:28.395,8.76,114.13,READY,2.62,0.64,108.00,0.72,230.91
2026-02-03 12:17:28.518,8.50,117.62,READY,2.43,1.70,110.05,0.63,230.91
2026-02-03 12:17:28.638,8.64,115.78,READY,2.64,1.77,107.77,0.71,230.91
2026-02-03 12:17:28.869,4.42,226.22,READY,2.59,116.84,103.86,0.61,230.91
2026-02-03 12:17:28.995,8.25,121.18,READY,2.58,1.08,114.99,0.60,230.91
2026-02-03 12:17:29.115,8.70,114.92,READY,2.52,0.75,109.12,0.62,230.91
2026-02-03 12:17:29.237,8.55,116.94,READY,2.28,1.81,109.05,0.60,230.91
2026-02-03 12:17:29.358,8.61,116.09,READY,3.48,1.57,107.40,0.60,230.91
2026-02-03 12:17:29.593,4.34,230.47,READY,12.54,109.18,105.42,0.60,230.91
2026-02-03 12:17:29.718,8.32,120.13,READY,2.52,0.56,114.16,0.61,230.91
2026-02-03 12:17:29.835,8.90,112.42,READY,2.52,0.56,106.68,0.59,230.91
2026-02-03 12:17:29.953,8.88,112.58,READY,2.49,0.49,106.80,0.73,230.91
2026-02-03 12:17:30.081,8.09,123.54,READY,16.14,0.58,104.15,0.61,230.91
2026-02-03 12:17:30.331,4.07,245.42,READY,19.52,116.65,106.61,0.59,230.91
2026-02-03 12:17:30.459,8.11,123.28,READY,2.50,1.57,115.42,0.63,230.91
2026-02-03 12:17:30.581,8.55,117.02,READY,2.56,1.64,108.96,0.60,230.91
2026-02-03 12:17:30.703,8.50,117.58,READY,2.62,1.83,109.40,0.68,230.91
2026-02-03 12:17:30.824,8.63,115.83,READY,2.54,1.73,107.62,0.72,230.91
2026-02-03 12:17:31.059,4.34,230.21,READY,10.27,113.30,103.35,0.60,230.91
2026-02-03 12:17:31.187,8.10,123.47,READY,2.59,1.38,115.53,0.64,230.91
2026-02-03 12:17:31.312,8.35,119.83,READY,2.72,1.54,111.66,0.67,230.91
2026-02-03 12:17:31.435,8.58,116.51,READY,3.09,1.97,107.47,0.70,230.91
2026-02-03 12:17:31.554,8.70,114.99,READY,2.70,1.52,106.99,0.65,230.91
2026-02-03 12:17:31.793,4.28,233.71,READY,14.56,112.43,103.94,0.68,230.91
2026-02-03 12:17:31.923,7.97,125.42,READY,2.70,1.73,115.85,0.67,230.91
2026-02-03 12:17:32.043,8.70,114.98,READY,2.76,0.70,108.47,0.73,230.91
2026-02-03 12:17:32.167,8.38,119.32,READY,3.10,1.61,110.63,0.62,230.91
2026-02-03 12:17:32.290,8.50,117.59,READY,3.52,1.83,108.65,0.63,230.91
2026-02-03 12:17:32.523,4.38,228.51,READY,12.61,108.57,104.30,0.58,230.91
2026-02-03 12:17:32.653,8.00,124.96,READY,3.14,1.40,116.37,0.85,230.91
2026-02-03 12:17:32.776,8.45,118.40,READY,3.14,1.84,109.43,0.64,230.91
2026-02-03 12:17:32.899,8.47,118.02,READY,2.68,1.46,109.91,0.59,230.91
2026-02-03 12:17:33.021,8.55,116.92,READY,3.91,1.70,107.67,0.59,230.91
2026-02-03 12:17:33.246,4.55,219.91,READY,2.97,110.43,102.96,0.63,230.91
2026-02-03 12:17:33.376,8.00,124.98,READY,2.62,1.72,116.90,0.62,230.91
2026-02-03 12:17:33.498,8.61,116.11,READY,2.80,0.76,108.44,1.23,230.91
2026-02-03 12:17:33.623,8.32,120.18,READY,5.62,1.79,108.27,0.60,230.91
2026-02-03 12:17:33.746,8.50,117.67,READY,3.66,2.12,107.49,0.60,230.91
2026-02-03 12:17:33.971,4.53,220.73,READY,2.56,111.22,103.26,0.60,230.91
2026-02-03 12:17:34.095,8.37,119.43,READY,2.95,0.59,113.01,0.59,230.91
2026-02-03 12:17:34.221,8.25,121.26,READY,9.27,1.11,107.14,0.70,230.91
2026-02-03 12:17:34.341,8.72,114.72,READY,2.86,1.09,108.04,0.62,230.91
2026-02-03 12:17:34.457,8.98,111.39,READY,2.54,0.64,105.25,0.62,230.91
2026-02-03 12:17:34.679,4.61,216.83,READY,2.53,108.89,102.61,0.64,230.91
2026-02-03 12:17:34.807,8.05,124.16,READY,2.47,1.59,115.15,0.59,230.91
2026-02-03 12:17:34.926,8.80,113.61,READY,2.56,0.79,107.34,0.60,230.91
2026-02-03 12:17:35.048,8.55,116.97,READY,2.48,0.99,110.76,0.59,230.91
2026-02-03 12:17:35.168,8.65,115.65,READY,2.54,0.73,109.21,0.61,230.91
2026-02-03 12:17:35.396,4.49,222.71,READY,3.66,111.43,103.61,0.60,230.91
2026-02-03 12:17:35.523,8.18,122.24,READY,2.08,0.65,115.95,0.76,230.91
2026-02-03 12:17:35.643,8.62,116.04,READY,2.28,0.63,109.64,0.69,230.91
2026-02-03 12:17:35.766,8.51,117.52,READY,2.68,1.25,108.96,0.66,230.91
2026-02-03 12:17:35.888,8.52,117.32,READY,5.21,1.65,106.57,0.63,230.91
2026-02-03 12:17:36.121,4.37,228.60,READY,14.53,108.08,103.24,0.67,230.91
2026-02-03 12:17:36.250,8.06,124.00,READY,3.10,1.48,115.52,0.61,230.91
2026-02-03 12:17:36.375,8.32,120.12,READY,3.83,1.88,111.00,0.61,230.91
2026-02-03 12:17:36.497,8.49,117.75,READY,2.37,1.67,109.96,0.65,230.91
2026-02-03 12:17:36.623,8.28,120.71,READY,6.02,1.59,108.85,0.59,230.91
2026-02-03 12:17:36.859,4.33,230.87,READY,2.11,112.73,111.70,1.15,230.80
2026-02-03 12:17:36.992,7.77,128.63,READY,3.28,1.61,120.01,0.60,230.80
2026-02-03 12:17:37.115,8.51,117.46,READY,2.74,1.39,109.28,0.64,230.80
2026-02-03 12:17:37.236,8.56,116.82,READY,2.77,1.28,109.18,0.60,230.80
2026-02-03 12:17:37.357,8.65,115.57,READY,2.78,1.42,107.64,0.66,230.80
2026-02-03 12:17:37.595,4.28,233.61,READY,15.72,109.40,104.54,0.60,230.80
